akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;firstmomentrate;secmomentrate;Adamconst;MSE;R2;TrainSteps;Time_s
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;0.9;0.999;1.00E-06;0.016220394;0.279074852;732;4.41
relu;(50, 50, 50);0;0.001;l1;1.00E-05;16;0.8;0.99;1.00E-08;0.016220458;0.279072018;732;4.13
relu;(50, 50, 50);0.1;0.01;none;0.0001;32;0.9;0.99;1.00E-08;0.01622101;0.279047476;610;2.65
relu;(100, 100, 100, 50);0;0.001;none;0.0001;16;0.9;0.99;1.00E-07;0.016221075;0.279044602;732;5.79
relu;(50, 50, 50);0;0.03;none;0.01;16;0.9;0.999;1.00E-07;0.016221146;0.279041421;732;2.37
relu;(100, 100, 100, 50);0.1;0.001;none;1.00E-05;16;0.8;0.99;1.00E-07;0.016221427;0.279028936;732;16.78
relu;(50, 50, 50);0;0.001;l2;0.0001;16;0.9;0.999;1.00E-07;0.016222456;0.2789832;732;3.26
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;16;0.99;0.999;1.00E-06;0.016222524;0.278980207;732;5.07
relu;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;32;0.9;0.9;1.00E-08;0.016222629;0.27897551;610;17.2
relu;(100, 100, 100, 50);0.1;0.001;l2;0.0001;32;0.8;0.999;1.00E-07;0.01622279;0.278968394;610;15.79
relu;(100, 50, 25);0;0.001;none;0.0001;16;0.9;0.9;1.00E-07;0.01622338;0.27894213;732;3.51
relu;(50, 50, 50);0;0.001;none;0.01;64;0.8;0.9;1.00E-06;0.016223655;0.278929938;549;3.15
relu;(50, 50, 50);0.1;0.001;l1;1.00E-05;32;0.8;0.99;1.00E-08;0.016223813;0.278922899;610;2.83
relu;(100, 50, 25);0;0.001;l2;1.00E-05;32;0.9;0.99;1.00E-06;0.01622408;0.278911022;610;2.96
relu;(100, 50, 25);0.1;0.001;none;0.0001;16;0.8;0.999;1.00E-06;0.016224471;0.278893669;732;5.03
relu;(100, 100, 100, 50);0;0.03;none;1.00E-05;64;0.9;0.99;1.00E-06;0.016224576;0.278889017;549;10.08
relu;(50, 50, 50);0;0.01;none;0.0001;32;0.9;0.99;1.00E-06;0.016224745;0.278881495;610;3.34
relu;(50, 50, 50);0;0.001;l1;0.0001;16;0.99;0.9;1.00E-06;0.01622479;0.27887949;732;4.19
relu;(50, 50, 50);0;0.03;none;1.00E-05;32;0.9;0.999;1.00E-06;0.016224813;0.278878449;610;1.96
relu;(100, 100, 100, 50);0.1;0.001;none;1.00E-05;64;0.8;0.99;1.00E-08;0.016224835;0.278877478;549;7.57
relu;(100, 100, 100, 50);0;0.03;l1;0.0001;32;0.8;0.99;1.00E-06;0.016224958;0.278872019;610;9.25
relu;(50, 50, 50);0;0.03;l1;0.0001;16;0.99;0.99;1.00E-08;0.01622514;0.278863921;732;2.46
relu;(50, 50, 50);0;0.001;l2;1.00E-05;16;0.8;0.99;1.00E-06;0.016225641;0.278841678;732;3.77
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;32;0.8;0.99;1.00E-06;0.016226256;0.278814323;610;3.82
relu;(100, 50, 25);0;0.01;none;0.0001;64;0.9;0.999;1.00E-06;0.016226265;0.278813909;549;2.88
relu;(100, 50, 25);0;0.001;none;0.01;32;0.8;0.9;1.00E-08;0.016226324;0.278811305;610;3.08
relu;(100, 100, 100, 50);0;0.01;none;0.0001;32;0.8;0.99;1.00E-06;0.016226416;0.278807195;610;3.71
relu;(50, 50, 50);0.1;0.03;none;0.0001;64;0.8;0.9;1.00E-07;0.016226514;0.278802877;549;2.64
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;16;0.9;0.99;1.00E-06;0.016226661;0.278796312;732;3.36
relu;(50, 50, 50);0;0.03;none;1.00E-05;64;0.9;0.999;1.00E-08;0.016227028;0.278780026;549;1.7
relu;(100, 50, 25);0;0.001;l2;1.00E-05;64;0.9;0.9;1.00E-07;0.016227393;0.278763795;549;2.75
relu;(100, 50, 25);0.1;0.01;l1;1.00E-05;64;0.9;0.999;1.00E-08;0.01622741;0.278763033;549;4.01
relu;(100, 50, 25);0.1;0.001;l1;1.00E-05;32;0.8;0.9;1.00E-08;0.016227939;0.27873954;610;4.29
relu;(50, 50, 50);0;0.03;l1;1.00E-05;32;0.99;0.999;1.00E-08;0.016228167;0.278729383;610;2.37
relu;(100, 50, 25);0;0.03;none;1.00E-05;64;0.9;0.999;1.00E-06;0.016228252;0.278725612;549;2.95
relu;(100, 100, 100, 50);0.1;0.001;none;0.0001;64;0.99;0.99;1.00E-08;0.016228951;0.278694552;549;12.74
relu;(50, 50, 50);0;0.01;none;0.0001;64;0.99;0.999;1.00E-08;0.016228966;0.278693884;549;2.87
relu;(100, 50, 25);0.1;0.001;none;0.0001;64;0.8;0.99;1.00E-08;0.016229076;0.278688979;549;3.83
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;32;0.8;0.99;1.00E-08;0.016229429;0.278673305;610;2.63
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;16;0.9;0.99;1.00E-06;0.01622945;0.278672348;732;5.25
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;0.9;0.999;1.00E-06;0.016229454;0.278672182;610;3.8
relu;(100, 50, 25);0;0.001;l2;0.0001;16;0.9;0.999;1.00E-08;0.016229514;0.278669513;732;3.48
relu;(100, 100, 100, 50);0;0.03;none;1.00E-05;64;0.9;0.99;1.00E-08;0.016229608;0.278665346;549;10.01
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;32;0.8;0.99;1.00E-08;0.016229828;0.278655551;610;3.76
relu;(100, 50, 25);0;0.03;none;0.0001;16;0.8;0.999;1.00E-08;0.016229881;0.278653203;732;3.34
relu;(100, 50, 25);0.1;0.001;none;1.00E-05;32;0.9;0.999;1.00E-08;0.016230147;0.278641405;610;4.05
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;32;0.8;0.99;1.00E-06;0.01623027;0.278635902;610;4.15
relu;(100, 50, 25);0.1;0.01;none;0.0001;32;0.8;0.99;1.00E-06;0.016230348;0.278632441;610;4.11
relu;(50, 50, 50);0;0.03;none;1.00E-05;32;0.9;0.999;1.00E-07;0.016230557;0.278623158;610;1.97
relu;(100, 50, 25);0.1;0.001;none;0.0001;16;0.9;0.999;1.00E-07;0.016230739;0.27861507;732;5.04
relu;(100, 100, 100, 50);0.1;0.01;none;0.01;64;0.8;0.9;1.00E-07;0.01623091;0.278607477;549;6.43
relu;(50, 50, 50);0.1;0.03;l2;0.0001;16;0.9;0.99;1.00E-06;0.016231092;0.278599376;732;3.05
relu;(50, 50, 50);0;0.03;none;0.01;32;0.99;0.999;1.00E-08;0.016231489;0.278581753;610;2.05
relu;(50, 50, 50);0.1;0.03;none;1.00E-05;64;0.9;0.999;1.00E-06;0.016232057;0.278556503;549;2.73
relu;(100, 50, 25);0.1;0.01;none;1.00E-05;16;0.8;0.9;1.00E-06;0.016232357;0.278543175;732;5.54
relu;(100, 100, 100, 50);0;0.03;l2;0.0001;16;0.9;0.9;1.00E-06;0.016232437;0.278539604;732;10.07
relu;(50, 50, 50);0;0.001;none;1.00E-05;64;0.99;0.99;1.00E-08;0.016232685;0.278528574;549;3.04
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;64;0.8;0.99;1.00E-06;0.016232719;0.278527084;549;3.92
relu;(100, 50, 25);0.1;0.01;l2;0.0001;32;0.8;0.999;1.00E-06;0.016232937;0.278517393;610;4.06
relu;(100, 50, 25);0;0.01;none;0.0001;16;0.9;0.99;1.00E-07;0.016233035;0.278513009;732;3.49
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;0.8;0.9;1.00E-08;0.016233038;0.278512918;610;3.91
relu;(50, 50, 50);0;0.03;none;0.01;32;0.8;0.99;1.00E-07;0.016233473;0.278493582;610;1.98
relu;(100, 50, 25);0;0.001;none;0.0001;16;0.8;0.99;1.00E-06;0.016234069;0.278467089;732;3.45
relu;(50, 50, 50);0;0.03;l1;0.0001;16;0.9;0.999;1.00E-08;0.016234588;0.278443993;732;2.53
relu;(50, 50, 50);0;0.001;none;1.00E-05;32;0.8;0.9;1.00E-06;0.016235411;0.278407441;610;3.18
relu;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;32;0.8;0.9;1.00E-06;0.016235427;0.278406711;610;8.52
relu;(50, 50, 50);0;0.001;none;0.01;64;0.9;0.9;1.00E-07;0.016236022;0.278380264;549;3.42
relu;(50, 50, 50);0.3;0.01;l2;0.0001;16;0.8;0.9;1.00E-08;0.016236127;0.278375589;732;3.29
relu;(100, 50, 25);0;0.01;none;0.0001;32;0.8;0.999;1.00E-08;0.016236325;0.278366796;610;2.96
relu;(100, 50, 25);0;0.03;none;0.0001;64;0.9;0.99;1.00E-07;0.01623648;0.278359914;549;2.78
relu;(50, 50, 50);0.1;0.01;l1;1.00E-05;16;0.99;0.999;1.00E-08;0.01623672;0.278349255;732;3.17
relu;(100, 100, 100, 50);0;0.01;none;0.01;64;0.8;0.999;1.00E-06;0.016236788;0.278346212;549;3.97
relu;(50, 50, 50);0;0.01;none;0.01;64;0.9;0.99;1.00E-07;0.016237167;0.278329371;549;2.74
relu;(100, 50, 25);0;0.001;l2;0.0001;32;0.99;0.999;1.00E-08;0.016237737;0.27830406;610;3.14
relu;(50, 50, 50);0.1;0.03;l1;1.00E-05;64;0.8;0.999;1.00E-08;0.016237906;0.278296514;549;2.89
relu;(100, 50, 25);0.1;0.001;l1;1.00E-05;32;0.8;0.999;1.00E-06;0.016238472;0.278271377;610;4.5
relu;(100, 100, 100, 50);0;0.001;none;0.0001;64;0.99;0.999;1.00E-07;0.016238626;0.278264527;549;3.75
relu;(50, 50, 50);0.1;0.03;l1;1.00E-05;16;0.9;0.9;1.00E-07;0.016238742;0.278259393;732;3.42
relu;(100, 100, 100, 50);0;0.03;none;0.0001;64;0.99;0.999;1.00E-06;0.016238759;0.278258622;549;8.13
relu;(100, 50, 25);0;0.01;none;1.00E-05;64;0.9;0.99;1.00E-06;0.016239146;0.278241442;549;2.95
relu;(100, 50, 25);0.1;0.001;l1;1.00E-05;64;0.9;0.9;1.00E-08;0.016239349;0.278232389;549;4.17
relu;(100, 100, 100, 50);0.1;0.03;none;1.00E-05;16;0.8;0.9;1.00E-08;0.016240216;0.278193874;732;7.22
relu;(100, 50, 25);0.1;0.03;l2;0.0001;16;0.9;0.999;1.00E-08;0.016240291;0.278190543;732;5.05
relu;(50, 50, 50);0;0.03;l1;0.0001;64;0.99;0.999;1.00E-07;0.016240566;0.278178307;549;2.01
relu;(100, 100, 100, 50);0.1;0.001;none;1.00E-05;32;0.8;0.9;1.00E-07;0.016240587;0.278177389;610;7.91
relu;(100, 50, 25);0;0.001;none;0.0001;64;0.8;0.999;1.00E-08;0.016240795;0.27816811;549;2.92
relu;(50, 50, 50);0;0.001;none;0.01;64;0.99;0.999;1.00E-07;0.016241218;0.278149344;549;3.32
relu;(100, 50, 25);0.1;0.001;none;1.00E-05;32;0.99;0.99;1.00E-06;0.016241458;0.278138654;610;4.1
relu;(100, 50, 25);0.1;0.001;l2;0.0001;64;0.9;0.999;1.00E-07;0.016241572;0.278133607;549;3.9
relu;(100, 50, 25);0.1;0.01;l1;1.00E-05;32;0.9;0.999;1.00E-06;0.016241786;0.278124103;610;4.58
relu;(100, 50, 25);0.1;0.001;none;1.00E-05;32;0.9;0.99;1.00E-06;0.016241904;0.278118838;610;4.23
relu;(100, 100, 100, 50);0.1;0.001;none;0.01;64;0.9;0.9;1.00E-07;0.016241991;0.278114971;549;12.58
relu;(100, 100, 100, 50);0;0.03;none;0.0001;64;0.9;0.99;1.00E-08;0.016242334;0.27809974;549;10.57
relu;(100, 100, 100, 50);0;0.03;l1;0.0001;16;0.99;0.99;1.00E-06;0.016242392;0.278097134;732;10.57
relu;(50, 50, 50);0;0.001;l2;0.0001;64;0.8;0.9;1.00E-07;0.016242469;0.278093709;549;2.75
relu;(100, 100, 100, 50);0;0.03;none;0.01;32;0.8;0.99;1.00E-07;0.016242664;0.278085055;610;8.82
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;0.9;0.99;1.00E-06;0.016243349;0.278054627;549;4.31
relu;(50, 50, 50);0;0.01;l1;0.0001;64;0.99;0.9;1.00E-06;0.016243466;0.278049435;549;3.22
relu;(100, 50, 25);0.1;0.001;l1;1.00E-05;16;0.8;0.99;1.00E-07;0.016243488;0.27804842;732;5.27
relu;(50, 50, 50);0;0.03;none;1.00E-05;64;0.8;0.9;1.00E-08;0.016243691;0.278039406;549;1.71
relu;(100, 50, 25);0.1;0.03;l2;0.0001;16;0.9;0.99;1.00E-06;0.016243897;0.278030278;732;5.16
relu;(100, 50, 25);0;0.001;none;1.00E-05;64;0.8;0.999;1.00E-06;0.01624419;0.278017242;549;3.04
relu;(50, 50, 50);0;0.001;l1;1.00E-05;16;0.99;0.99;1.00E-06;0.016244338;0.278010657;732;3.64
relu;(100, 100, 100, 50);0;0.03;none;1.00E-05;64;0.99;0.99;1.00E-08;0.016244857;0.277987584;549;9.45
relu;(50, 50, 50);0;0.001;l2;1.00E-05;16;0.99;0.999;1.00E-06;0.016245356;0.27796541;732;4.13
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;64;0.9;0.999;1.00E-07;0.016245532;0.277957594;549;4.06
relu;(50, 50, 50);0.1;0.01;none;0.01;64;0.9;0.999;1.00E-07;0.016245669;0.277951502;549;2.64
relu;(50, 50, 50);0.1;0.03;l2;0.0001;16;0.9;0.999;1.00E-08;0.01624598;0.277937681;732;3.11
relu;(100, 100, 100, 50);0.1;0.03;none;1.00E-05;16;0.8;0.9;1.00E-06;0.016246038;0.277935091;732;7.29
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;64;0.99;0.99;1.00E-06;0.016246099;0.277932406;549;3.84
relu;(50, 50, 50);0;0.03;none;0.0001;16;0.8;0.999;1.00E-06;0.016246198;0.277927974;732;2.01
relu;(100, 50, 25);0;0.03;l1;0.0001;64;0.99;0.99;1.00E-07;0.01624621;0.277927437;549;3.01
relu;(100, 50, 25);0;0.03;none;0.0001;64;0.8;0.9;1.00E-08;0.01624633;0.277922124;549;2.76
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;0.99;0.9;1.00E-07;0.016246574;0.277911273;610;4.48
relu;(100, 50, 25);0;0.001;l2;1.00E-05;32;0.8;0.999;1.00E-06;0.016247042;0.277890487;610;2.98
relu;(100, 100, 100, 50);0;0.03;none;1.00E-05;32;0.8;0.999;1.00E-06;0.016247214;0.27788282;610;8.97
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;64;0.8;0.99;1.00E-07;0.016247218;0.277882668;549;2.65
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;64;0.8;0.9;1.00E-06;0.016247646;0.277863633;549;3.75
relu;(100, 100, 100, 50);0;0.001;none;1.00E-05;32;0.8;0.99;1.00E-07;0.016248163;0.277840674;610;3.84
relu;(50, 50, 50);0;0.03;none;0.0001;64;0.8;0.999;1.00E-07;0.016248268;0.277836007;549;1.87
relu;(100, 50, 25);0.1;0.001;l2;1.00E-05;16;0.9;0.99;1.00E-06;0.016248347;0.277832486;732;4.93
relu;(100, 100, 100, 50);0.1;0.01;none;1.00E-05;32;0.8;0.9;1.00E-07;0.016248728;0.277815556;610;6.37
relu;(50, 50, 50);0;0.001;none;1.00E-05;32;0.99;0.999;1.00E-06;0.016248976;0.277804502;610;3.46
relu;(50, 50, 50);0.1;0.001;l2;1.00E-05;64;0.99;0.99;1.00E-08;0.016249047;0.277801363;549;2.69
relu;(100, 50, 25);0.1;0.001;none;0.01;64;0.8;0.999;1.00E-08;0.016249441;0.277783841;549;4.02
relu;(100, 50, 25);0;0.03;l2;1.00E-05;16;0.8;0.999;1.00E-08;0.016249562;0.277778481;732;3.57
relu;(100, 100, 100, 50);0;0.001;none;0.01;64;0.9;0.99;1.00E-06;0.016249813;0.277767303;549;4.03
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;0.9;0.9;1.00E-08;0.016250041;0.277757189;549;3.9
relu;(100, 100, 100, 50);0;0.03;none;0.01;32;0.9;0.999;1.00E-06;0.01625016;0.277751905;610;9.11
relu;(100, 50, 25);0;0.001;none;0.01;64;0.99;0.999;1.00E-06;0.016251044;0.277712626;549;3.03
relu;(100, 100, 100, 50);0;0.001;none;0.01;16;0.9;0.99;1.00E-07;0.016251376;0.277697833;732;4.58
relu;(100, 50, 25);0;0.001;none;0.0001;16;0.8;0.99;1.00E-08;0.016251734;0.277681925;732;3.33
relu;(50, 50, 50);0;0.001;none;0.01;16;0.8;0.99;1.00E-08;0.016251993;0.277670412;732;3.59
relu;(50, 50, 50);0.1;0.01;none;0.0001;32;0.99;0.999;1.00E-08;0.016252069;0.277667059;610;2.6
relu;(100, 50, 25);0;0.03;l2;0.0001;16;0.99;0.99;1.00E-07;0.016252136;0.277664069;732;3.41
relu;(100, 50, 25);0;0.03;none;0.0001;64;0.9;0.999;1.00E-08;0.016252296;0.277656955;549;2.74
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;0.8;0.99;1.00E-06;0.016252385;0.277653003;610;4.11
relu;(100, 50, 25);0.1;0.001;l2;0.0001;16;0.99;0.999;1.00E-07;0.016252516;0.277647197;732;4.94
relu;(100, 100, 100, 50);0;0.001;none;0.01;16;0.99;0.99;1.00E-07;0.016252803;0.277634432;732;4.37
relu;(100, 50, 25);0;0.001;l2;1.00E-05;64;0.9;0.99;1.00E-08;0.016252903;0.277629982;549;2.82
relu;(100, 100, 100, 50);0;0.01;none;0.01;32;0.99;0.999;1.00E-07;0.016252983;0.277626422;610;3.86
relu;(100, 50, 25);0.1;0.001;l2;0.0001;16;0.8;0.999;1.00E-06;0.016253263;0.277613983;732;5.01
relu;(50, 50, 50);0;0.01;none;0.0001;32;0.9;0.999;1.00E-06;0.01625385;0.27758789;610;3.33
relu;(100, 100, 100, 50);0.1;0.001;l2;0.0001;64;0.99;0.99;1.00E-07;0.01625389;0.277586112;549;15.5
relu;(50, 50, 50);0;0.001;none;0.0001;16;0.8;0.99;1.00E-06;0.016254278;0.277568869;732;4.25
relu;(100, 50, 25);0;0.001;none;0.0001;32;0.99;0.999;1.00E-07;0.016254306;0.277567613;610;3.05
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;0.9;0.9;1.00E-07;0.016255018;0.277535973;610;4.08
relu;(50, 50, 50);0;0.01;none;0.0001;32;0.8;0.99;1.00E-08;0.016255409;0.27751862;610;3.7
relu;(50, 50, 50);0;0.03;none;0.0001;16;0.99;0.999;1.00E-07;0.016255559;0.277511922;732;2.18
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;0.9;0.99;1.00E-07;0.016256324;0.277477916;732;4.29
relu;(100, 50, 25);0.1;0.01;l2;0.0001;16;0.8;0.99;1.00E-07;0.016256785;0.27745745;732;5.27
relu;(100, 100, 100, 50);0.1;0.01;none;1.00E-05;32;0.9;0.99;1.00E-08;0.016257177;0.277440007;610;6.45
relu;(100, 50, 25);0;0.03;none;1.00E-05;64;0.8;0.99;1.00E-07;0.016257268;0.27743596;549;2.73
relu;(50, 50, 50);0.1;0.01;l1;1.00E-05;32;0.99;0.99;1.00E-07;0.016258165;0.277396116;610;3.49
relu;(100, 50, 25);0;0.01;none;1.00E-05;64;0.8;0.999;1.00E-06;0.016258275;0.277391214;549;2.98
relu;(100, 50, 25);0;0.001;none;0.0001;32;0.8;0.99;1.00E-07;0.016258335;0.277388535;610;3.06
relu;(100, 100, 100, 50);0.3;0.01;l2;0.0001;16;0.9;0.99;1.00E-08;0.016259142;0.277352705;732;6.77
relu;(100, 50, 25);0.1;0.01;none;0.01;32;0.9;0.999;1.00E-08;0.016259462;0.27733845;610;4.27
relu;(100, 50, 25);0;0.01;none;1.00E-05;32;0.99;0.999;1.00E-08;0.016260122;0.277309123;610;2.96
relu;(100, 50, 25);0;0.001;none;0.0001;64;0.9;0.999;1.00E-07;0.016260725;0.277282343;549;2.9
relu;(100, 50, 25);0;0.001;none;0.0001;64;0.9;0.99;1.00E-06;0.016260919;0.277273696;549;2.76
relu;(50, 50, 50);0;0.01;l2;1.00E-05;32;0.9;0.999;1.00E-07;0.016261854;0.277232143;610;3.75
relu;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;64;0.9;0.999;1.00E-07;0.016262196;0.277216955;549;6.13
relu;(50, 50, 50);0;0.001;l1;1.00E-05;32;0.8;0.999;1.00E-08;0.016262774;0.277191275;610;2.99
relu;(100, 100, 100, 50);0;0.001;none;0.01;16;0.9;0.99;1.00E-06;0.016262819;0.277189263;732;4.32
relu;(100, 50, 25);0;0.001;l2;0.0001;64;0.8;0.999;1.00E-07;0.016263241;0.277170505;549;2.78
relu;(100, 50, 25);0.1;0.01;l1;1.00E-05;32;0.99;0.999;1.00E-08;0.016263266;0.277169401;610;4.45
relu;(100, 50, 25);0.1;0.01;none;0.01;16;0.8;0.9;1.00E-06;0.01626367;0.277151417;732;5.01
relu;(50, 50, 50);0;0.001;l1;1.00E-05;32;0.8;0.99;1.00E-08;0.016263799;0.277145701;610;3.62
relu;(50, 50, 50);0;0.001;l1;1.00E-05;64;0.9;0.999;1.00E-08;0.016263986;0.277137379;549;3.38
relu;(100, 100, 100, 50);0.1;0.001;l2;0.0001;16;0.9;0.9;1.00E-08;0.016264266;0.277124933;732;17.53
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;32;0.9;0.999;1.00E-08;0.016264634;0.277108593;610;2.87
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;64;0.9;0.9;1.00E-07;0.01626501;0.277091894;549;2.55
relu;(50, 50, 50);0;0.03;l1;0.0001;32;0.8;0.9;1.00E-06;0.016265125;0.277086786;610;2.09
relu;(100, 50, 25);0;0.001;none;0.0001;16;0.8;0.999;1.00E-06;0.01626515;0.277085668;732;3.64
relu;(50, 50, 50);0;0.001;none;1.00E-05;64;0.8;0.999;1.00E-08;0.016265265;0.277080528;549;3.27
relu;(100, 50, 25);0.1;0.001;l1;1.00E-05;16;0.8;0.999;1.00E-08;0.016266182;0.277039778;732;5.11
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;32;0.99;0.999;1.00E-08;0.016266241;0.277037188;610;3.94
relu;(50, 50, 50);0.1;0.03;none;0.0001;16;0.9;0.99;1.00E-08;0.016266359;0.277031913;732;3.15
relu;(100, 100, 100, 50);0;0.03;none;0.0001;32;0.9;0.999;1.00E-07;0.016266454;0.277027686;610;10.35
relu;(50, 50, 50);0.1;0.001;l1;0.0001;64;0.8;0.999;1.00E-08;0.016266918;0.27700707;549;2.95
relu;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;64;0.9;0.9;1.00E-07;0.016267023;0.277002397;549;17.46
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;32;0.8;0.999;1.00E-06;0.016267341;0.276988289;610;2.78
relu;(100, 50, 25);0.1;0.001;l2;0.0001;64;0.9;0.9;1.00E-08;0.016267511;0.276980708;549;3.93
relu;(50, 50, 50);0.1;0.03;l2;0.0001;32;0.8;0.9;1.00E-06;0.016267608;0.276976429;610;2.58
relu;(100, 50, 25);0.1;0.03;none;1.00E-05;64;0.9;0.999;1.00E-08;0.016267609;0.276976346;549;3.69
relu;(100, 50, 25);0;0.01;none;0.01;64;0.9;0.99;1.00E-08;0.016268291;0.276946034;549;2.77
relu;(100, 100, 100, 50);0;0.01;none;0.0001;32;0.8;0.99;1.00E-07;0.016268301;0.276945595;610;4.16
relu;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;64;0.99;0.999;1.00E-08;0.016269249;0.276903455;549;6.53
relu;(100, 100, 100, 50);0;0.001;none;0.0001;16;0.9;0.99;1.00E-08;0.016269478;0.276893277;732;4.4
relu;(50, 50, 50);0.1;0.001;l1;0.0001;32;0.9;0.99;1.00E-08;0.016269502;0.276892229;610;3.28
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;32;0.99;0.999;1.00E-07;0.016269578;0.276888846;610;4.14
relu;(50, 50, 50);0.1;0.001;l2;1.00E-05;64;0.8;0.99;1.00E-06;0.016269715;0.276882782;549;2.64
relu;(100, 100, 100, 50);0;0.03;l1;0.0001;32;0.9;0.9;1.00E-06;0.016269877;0.276875547;610;9.2
relu;(100, 50, 25);0;0.01;none;0.01;32;0.8;0.999;1.00E-08;0.016270013;0.276869516;610;2.97
relu;(100, 50, 25);0.1;0.01;none;0.01;64;0.99;0.99;1.00E-08;0.016270193;0.276861515;549;3.86
relu;(100, 50, 25);0.1;0.01;l2;0.0001;64;0.9;0.999;1.00E-08;0.016270316;0.276856074;549;3.95
relu;(100, 50, 25);0;0.001;none;1.00E-05;64;0.8;0.99;1.00E-07;0.016270532;0.276846438;549;2.83
relu;(100, 50, 25);0;0.03;l1;0.0001;16;0.99;0.99;1.00E-06;0.016270572;0.276844681;732;3.75
relu;(100, 50, 25);0.1;0.03;l2;0.0001;64;0.8;0.9;1.00E-08;0.016270999;0.276825684;549;3.81
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;32;0.8;0.9;1.00E-07;0.016271003;0.276825513;610;4.04
relu;(50, 50, 50);0.1;0.03;l2;1.00E-05;64;0.9;0.999;1.00E-08;0.016271138;0.27681953;549;2.81
relu;(100, 100, 100, 50);0;0.001;none;0.01;32;0.8;0.9;1.00E-07;0.016271364;0.276809496;610;3.86
relu;(50, 50, 50);0.1;0.03;l2;0.0001;32;0.8;0.99;1.00E-08;0.016271602;0.276798905;610;2.75
relu;(100, 50, 25);0.1;0.001;l1;1.00E-05;16;0.8;0.99;1.00E-06;0.016271777;0.276791134;732;5.23
relu;(50, 50, 50);0;0.01;none;0.01;64;0.9;0.999;1.00E-07;0.016271823;0.276789089;549;2.86
relu;(100, 100, 100, 50);0;0.001;l2;0.0001;64;0.9;0.999;1.00E-07;0.016272136;0.276775154;549;3.76
relu;(50, 50, 50);0;0.001;none;1.00E-05;32;0.9;0.9;1.00E-08;0.016272669;0.276751476;610;3.08
relu;(100, 100, 100, 50);0;0.03;none;0.0001;32;0.8;0.999;1.00E-07;0.016272688;0.276750612;610;10.11
relu;(100, 100, 100, 50);0.1;0.01;l2;0.0001;64;0.9;0.99;1.00E-08;0.016272836;0.276744057;549;5.55
relu;(100, 100, 100, 50);0;0.001;none;0.01;64;0.8;0.99;1.00E-07;0.016273205;0.27672767;549;4.04
relu;(100, 100, 100, 50);0;0.03;l1;0.0001;32;0.99;0.999;1.00E-06;0.016273261;0.276725181;610;9.98
relu;(100, 50, 25);0;0.001;none;0.0001;32;0.8;0.999;1.00E-08;0.016274913;0.276651715;610;2.97
relu;(100, 50, 25);0.1;0.03;none;0.01;16;0.9;0.99;1.00E-08;0.016274915;0.276651667;732;5.13
relu;(100, 50, 25);0;0.001;none;1.00E-05;64;0.99;0.99;1.00E-08;0.016275505;0.276625405;549;3.09
relu;(50, 50, 50);0.1;0.03;l2;0.0001;64;0.8;0.99;1.00E-06;0.016275558;0.276623091;549;2.71
relu;(100, 50, 25);0;0.001;none;0.0001;64;0.9;0.99;1.00E-07;0.016275669;0.276618114;549;2.85
relu;(50, 50, 50);0.1;0.001;none;1.00E-05;64;0.99;0.999;1.00E-06;0.016275791;0.276612716;549;2.6
relu;(100, 100, 100, 50);0;0.001;none;0.01;16;0.8;0.99;1.00E-08;0.016275932;0.27660646;732;4.16
relu;(100, 50, 25);0.1;0.01;l2;0.0001;16;0.99;0.99;1.00E-06;0.016277553;0.276534388;732;4.84
relu;(50, 50, 50);0.1;0.01;none;0.0001;32;0.9;0.99;1.00E-06;0.016278929;0.276473245;610;2.85
