akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;RMSPropconst;RMSProprate;MSE;R2;TrainSteps;Time_s
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;32;1.00E-06;0.9;0.020606193;0.131893502;506;2.3
relu;(50, 25);0.2;0.003;l1;1.00E-05;16;1.00E-05;0.8;0.020606954;0.131861439;506;0.37
relu;(100, 50, 25);0;0.001;l2;0.01;64;1.00E-05;0.99;0.020607899;0.131821613;504;1.45
relu;(50, 25);0.2;0.001;l1;1.00E-05;32;1.00E-05;0.9;0.020612947;0.131608959;506;0.36
relu;(50, 25);0;0.003;l2;0.001;64;0.0001;0.9;0.020614792;0.131531231;504;0.34
relu;(100, 100, 100, 50);0.2;0.03;l1;1.00E-05;32;1.00E-06;0.9;0.020617712;0.131408209;506;0.74
relu;(100, 50, 25);0;0.001;l1;0.001;32;1.00E-05;0.99;0.020626915;0.1310205;506;1.47
relu;(100, 100, 100, 50);0;0.001;l1;0.001;16;1.00E-06;0.9;0.020639874;0.130474563;506;1.64
relu;(100, 50, 25);0;0.001;l2;0.001;32;1.00E-06;0.9;0.020640122;0.130464105;506;0.37
relu;(50, 25);0;0.003;l1;0.001;32;1.00E-06;0.99;0.020647211;0.13016547;506;0.31
relu;(100, 50, 25);0.2;0.03;l2;0.001;64;1.00E-05;0.8;0.020654297;0.12986695;504;2.1
relu;(50, 25);0.2;0.001;l2;1.00E-05;16;1.00E-05;0.99;0.020656649;0.12976786;506;0.32
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;32;1.00E-06;0.9;0.020657683;0.129724294;506;2.19
relu;(50, 25);0.2;0.003;l2;0.001;16;0.0001;0.9;0.020660843;0.129591172;506;0.36
relu;(100, 100, 100, 50);0.2;0.03;l1;1.00E-05;32;1.00E-06;0.8;0.020663185;0.129492498;506;0.82
relu;(50, 25);0;0.03;l1;1.00E-05;16;1.00E-05;0.99;0.020664238;0.129448149;506;0.32
relu;(100, 100, 100, 50);0;0.001;l2;0.001;16;1.00E-06;0.99;0.020668035;0.129288163;506;1.87
relu;(50, 25);0.2;0.001;l1;0.001;64;1.00E-06;0.8;0.020668168;0.129282596;504;0.4
relu;(50, 25);0;0.03;l1;1.00E-05;32;0.0001;0.9;0.02067117;0.129156109;506;0.31
relu;(50, 25);0;0.003;l2;0.01;64;1.00E-05;0.99;0.020671265;0.129152124;504;0.36
relu;(50, 25);0.2;0.03;l2;1.00E-05;64;1.00E-05;0.9;0.020675898;0.128956945;504;0.4
relu;(50, 25);0;0.003;l2;0.01;32;1.00E-05;0.8;0.020680245;0.128773807;506;0.28
relu;(100, 100, 100, 50);0;0.03;l2;0.001;16;1.00E-05;0.8;0.020682326;0.128686143;506;0.55
relu;(50, 25);0;0.003;l2;0.001;16;0.0001;0.8;0.020684869;0.128578998;506;0.26
relu;(50, 25);0;0.03;l2;0.001;32;0.0001;0.8;0.020685441;0.128554906;506;0.32
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;1.00E-06;0.8;0.020686602;0.128506;506;1.43
relu;(100, 100, 100, 50);0;0.001;l2;0.01;16;0.0001;0.8;0.020694931;0.128155082;506;1.73
relu;(100, 50, 25);0.2;0.003;l2;0.001;32;1.00E-06;0.9;0.020701627;0.127872984;506;1.76
relu;(50, 25);0;0.001;l2;1.00E-05;64;1.00E-05;0.99;0.020703656;0.127787513;504;0.34
relu;(100, 50, 25);0.2;0.003;l2;0.001;32;1.00E-05;0.8;0.020704358;0.127757942;506;1.64
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;1.00E-05;0.9;0.020706372;0.127673114;506;1.36
relu;(100, 50, 25);0;0.003;l2;0.01;16;0.0001;0.9;0.020707494;0.127625824;506;1.35
relu;(50, 25);0.2;0.003;l2;0.01;64;1.00E-05;0.8;0.020710583;0.127495695;504;0.56
relu;(50, 25);0.2;0.003;l2;1.00E-05;16;1.00E-05;0.9;0.020713271;0.127382471;506;0.22
relu;(50, 25);0;0.001;l1;0.001;32;1.00E-05;0.8;0.020713799;0.127360211;506;0.28
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;1.00E-06;0.9;0.020717172;0.127218101;506;1.7
relu;(100, 50, 25);0;0.001;l2;0.01;16;1.00E-05;0.9;0.020720072;0.127095946;506;1.13
relu;(50, 25);0.2;0.003;l1;1.00E-05;32;1.00E-06;0.8;0.020722522;0.126992717;506;0.42
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;32;1.00E-06;0.99;0.020727671;0.126775807;506;2.46
relu;(100, 50, 25);0;0.003;l2;0.001;32;1.00E-06;0.8;0.020728944;0.126722164;506;0.68
relu;(100, 50, 25);0;0.003;l2;0.01;64;1.00E-05;0.8;0.020731002;0.126635469;504;1.63
relu;(100, 100, 100, 50);0;0.001;l1;0.001;64;1.00E-05;0.99;0.020731105;0.126631123;504;3.37
relu;(100, 50, 25);0;0.003;l1;1.00E-05;16;1.00E-06;0.9;0.020732483;0.126573068;506;1.27
relu;(100, 50, 25);0;0.003;l1;0.001;64;0.0001;0.9;0.020733256;0.126540504;504;1.64
relu;(50, 25);0;0.003;l2;0.001;32;1.00E-05;0.8;0.02073422;0.126499906;506;0.32
relu;(50, 25);0.2;0.003;l1;0.001;64;0.0001;0.9;0.020736115;0.12642009;504;0.42
relu;(100, 50, 25);0;0.03;l2;0.001;32;1.00E-06;0.8;0.020736755;0.126393098;506;1.25
relu;(100, 50, 25);0;0.003;l1;0.001;16;1.00E-06;0.9;0.020738355;0.126325691;506;1.27
relu;(50, 25);0;0.003;l2;0.001;32;1.00E-06;0.99;0.020739459;0.126279193;506;0.31
relu;(50, 25);0.2;0.001;l1;1.00E-05;64;1.00E-06;0.99;0.020741829;0.12617935;504;0.38
relu;(50, 25);0.2;0.001;l1;1.00E-05;32;1.00E-06;0.8;0.020743225;0.126120532;506;0.36
relu;(50, 25);0;0.03;l2;1.00E-05;32;1.00E-05;0.9;0.02074885;0.125883571;506;0.21
relu;(100, 50, 25);0;0.003;l1;0.001;16;0.0001;0.8;0.020758059;0.125495613;506;1.37
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;64;0.0001;0.9;0.020761029;0.125370473;504;3
relu;(50, 25);0;0.03;l2;1.00E-05;32;0.0001;0.8;0.020762147;0.125323404;506;0.23
relu;(100, 50, 25);0;0.03;l1;1.00E-05;64;0.0001;0.8;0.020763973;0.125246463;504;1.2
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;64;0.0001;0.9;0.020764544;0.125222404;504;0.84
relu;(100, 100, 100, 50);0;0.001;l2;0.001;64;1.00E-06;0.9;0.020766209;0.125152256;504;2.58
relu;(50, 25);0;0.03;l2;1.00E-05;64;1.00E-06;0.9;0.020767015;0.125118316;504;0.31
relu;(100, 100, 100, 50);0.2;0.03;l2;1.00E-05;64;1.00E-05;0.8;0.020769613;0.125008878;504;0.92
relu;(50, 25);0;0.03;l2;1.00E-05;16;0.0001;0.8;0.020772743;0.124877017;506;0.27
relu;(100, 50, 25);0;0.003;l2;0.01;16;0.0001;0.8;0.020776447;0.124720944;506;1.17
relu;(50, 25);0;0.03;l2;1.00E-05;32;1.00E-06;0.8;0.02077715;0.124691325;506;0.28
relu;(50, 25);0.2;0.003;l1;0.001;32;0.0001;0.8;0.020780224;0.124561843;506;0.27
relu;(100, 100, 100, 50);0.2;0.03;l2;1.00E-05;16;1.00E-05;0.9;0.020781499;0.124508136;506;0.58
relu;(100, 50, 25);0;0.001;l2;0.01;16;1.00E-06;0.8;0.020785133;0.124355039;506;1.13
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;1.00E-06;0.8;0.020785881;0.12432353;504;1.43
relu;(100, 50, 25);0;0.001;l2;0.001;16;1.00E-06;0.99;0.020786283;0.12430657;506;0.41
relu;(50, 25);0.2;0.001;l1;1.00E-05;16;1.00E-06;0.99;0.020786674;0.124290097;506;0.34
relu;(50, 25);0;0.003;l1;0.001;16;0.0001;0.8;0.020787674;0.124247963;506;0.29
relu;(50, 25);0;0.003;l1;0.001;32;1.00E-05;0.99;0.020787849;0.124240618;506;0.3
relu;(100, 100, 100, 50);0.2;0.03;l2;1.00E-05;32;1.00E-05;0.9;0.020790359;0.124134861;506;0.63
relu;(50, 25);0;0.001;l2;0.01;32;1.00E-06;0.9;0.020793924;0.12398468;506;0.28
relu;(50, 25);0;0.001;l1;1.00E-05;64;1.00E-05;0.9;0.02079538;0.123923333;504;0.27
relu;(100, 100, 100, 50);0;0.03;l2;0.001;16;0.0001;0.99;0.020796155;0.123890675;506;1.01
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;32;1.00E-06;0.8;0.020801645;0.123659414;506;2.2
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;16;1.00E-06;0.9;0.020802918;0.123605776;506;1.38
relu;(100, 50, 25);0;0.003;l2;0.001;64;1.00E-06;0.99;0.020813096;0.123176981;504;1.27
relu;(100, 50, 25);0;0.001;l1;0.001;64;1.00E-05;0.99;0.020814221;0.123129588;504;1.45
relu;(50, 25);0.2;0.03;l2;1.00E-05;32;1.00E-05;0.8;0.020816596;0.123029539;506;0.38
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;16;1.00E-06;0.9;0.020818422;0.122952595;506;0.58
relu;(50, 25);0;0.03;l2;1.00E-05;32;1.00E-06;0.9;0.020821548;0.122820929;506;0.29
relu;(50, 25);0;0.003;l1;0.001;64;0.0001;0.99;0.020821772;0.122811468;504;0.36
relu;(100, 100, 100, 50);0;0.003;l2;0.001;32;0.0001;0.8;0.020822342;0.122787457;506;1.75
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;64;1.00E-06;0.9;0.020827145;0.122585127;504;0.89
relu;(50, 25);0;0.03;l1;0.001;64;1.00E-05;0.9;0.020831677;0.122394201;504;0.36
relu;(50, 25);0.2;0.03;l2;0.001;64;0.0001;0.8;0.020838847;0.122092152;504;0.39
relu;(100, 50, 25);0;0.003;l1;0.001;16;1.00E-06;0.8;0.020842178;0.121951821;506;1.37
relu;(50, 25);0.2;0.003;l2;1.00E-05;32;1.00E-06;0.8;0.020851278;0.121568452;506;0.24
relu;(50, 25);0.2;0.03;l2;0.001;64;1.00E-06;0.8;0.020852191;0.121529964;504;0.44
relu;(100, 100, 100, 50);0;0.001;l2;0.01;32;1.00E-05;0.99;0.020852653;0.121510505;506;2
relu;(50, 25);0;0.03;l2;0.001;64;1.00E-06;0.99;0.020855361;0.121396413;504;0.28
relu;(50, 25);0;0.001;l1;0.001;64;1.00E-06;0.99;0.020871436;0.120719197;504;0.35
relu;(50, 25);0;0.003;l2;0.001;64;1.00E-05;0.8;0.02087357;0.120629304;504;0.32
relu;(100, 50, 25);0.2;0.03;l2;0.001;64;1.00E-05;0.9;0.020873644;0.120626206;504;1.85
relu;(50, 25);0.2;0.001;l1;0.001;32;0.0001;0.99;0.020873863;0.120616964;506;0.4
relu;(50, 25);0.2;0.03;l2;1.00E-05;64;1.00E-06;0.8;0.020874561;0.120587575;504;0.44
relu;(100, 100, 100, 50);0;0.001;l2;0.01;64;0.0001;0.99;0.020880998;0.120316405;504;2.39
relu;(50, 25);0.2;0.001;l2;0.001;16;1.00E-06;0.9;0.020885118;0.1201428;506;0.3
relu;(100, 100, 100, 50);0.2;0.03;l2;1.00E-05;32;1.00E-06;0.9;0.020886673;0.120077289;506;0.64
relu;(100, 50, 25);0;0.003;l2;0.01;16;1.00E-05;0.8;0.02089436;0.119753481;506;1.07
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;1.00E-06;0.99;0.020897257;0.11963142;504;2.34
relu;(100, 100, 100, 50);0;0.001;l2;0.01;32;1.00E-06;0.99;0.020901885;0.119436445;506;1.96
relu;(50, 25);0;0.003;l2;0.01;32;1.00E-06;0.8;0.020904842;0.119311875;506;0.27
relu;(100, 100, 100, 50);0;0.001;l2;0.01;64;1.00E-06;0.9;0.02090527;0.119293839;504;2.6
relu;(50, 25);0;0.001;l1;0.001;64;1.00E-05;0.9;0.020911899;0.119014584;504;0.35
relu;(100, 50, 25);0;0.001;l2;0.01;32;1.00E-05;0.8;0.020915714;0.118853851;506;1.43
relu;(100, 50, 25);0;0.03;l2;1.00E-05;16;1.00E-05;0.9;0.020916574;0.118817612;506;1.13
relu;(50, 25);0.2;0.001;l2;0.01;16;1.00E-05;0.8;0.020919272;0.118703946;506;0.34
relu;(100, 50, 25);0;0.03;l2;0.001;64;0.0001;0.99;0.020920976;0.118632178;504;1.48
relu;(100, 100, 100, 50);0;0.001;l1;0.001;64;1.00E-05;0.9;0.020923866;0.118510405;504;3.32
relu;(100, 100, 100, 50);0;0.001;l2;0.01;16;0.0001;0.99;0.020924058;0.118502343;506;1.73
relu;(100, 50, 25);0;0.001;l2;0.01;32;1.00E-05;0.9;0.020924929;0.11846564;506;1.14
relu;(100, 100, 100, 50);0;0.003;l2;0.001;32;1.00E-06;0.8;0.020925554;0.118439317;506;2.29
relu;(50, 25);0;0.001;l2;0.01;64;1.00E-05;0.99;0.020926747;0.118389063;504;0.33
relu;(50, 25);0;0.001;l1;0.001;64;1.00E-05;0.99;0.020927749;0.118346851;504;0.35
relu;(50, 25);0.2;0.001;l2;0.001;32;1.00E-06;0.99;0.020928847;0.118300596;506;0.35
relu;(50, 25);0.2;0.003;l1;0.001;64;1.00E-05;0.99;0.020929815;0.118259787;504;0.43
relu;(100, 100, 100, 50);0;0.001;l1;0.001;16;0.0001;0.9;0.020930088;0.118248317;506;1.37
relu;(50, 25);0.2;0.001;l1;1.00E-05;64;1.00E-05;0.8;0.020933086;0.118121984;504;0.34
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;64;0.0001;0.8;0.020933242;0.118115427;504;2.78
relu;(50, 25);0;0.003;l2;0.001;64;1.00E-06;0.9;0.020936004;0.117999055;504;0.3
relu;(50, 25);0;0.001;l2;0.01;64;0.0001;0.99;0.020940537;0.117808096;504;0.34
relu;(50, 25);0.2;0.003;l2;0.001;32;1.00E-06;0.99;0.020943255;0.11769359;506;0.32
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;64;1.00E-06;0.8;0.020945711;0.117590111;504;1.63
relu;(50, 25);0.2;0.001;l2;0.001;32;0.0001;0.8;0.020949069;0.117448665;506;0.36
relu;(50, 25);0;0.003;l2;0.01;64;1.00E-05;0.8;0.020955675;0.117170343;504;0.31
relu;(50, 25);0.2;0.003;l1;0.001;32;1.00E-06;0.99;0.020970282;0.116555001;506;0.28
relu;(100, 100, 100, 50);0;0.001;l1;0.001;32;0.0001;0.8;0.020971749;0.116493196;506;2.64
relu;(50, 25);0.2;0.003;l2;0.001;32;0.0001;0.8;0.020974617;0.116372383;506;0.34
relu;(50, 25);0.2;0.003;l2;1.00E-05;32;0.0001;0.8;0.02097485;0.116362565;506;0.33
relu;(50, 25);0;0.001;l1;0.001;64;1.00E-05;0.8;0.020990404;0.115707301;504;0.32
relu;(50, 25);0;0.003;l2;0.01;16;0.0001;0.99;0.020993059;0.11559544;506;0.2
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;16;1.00E-06;0.99;0.021002225;0.115209272;506;2.25
relu;(50, 25);0;0.03;l2;1.00E-05;32;1.00E-05;0.8;0.021004805;0.115100587;506;0.22
relu;(100, 50, 25);0;0.003;l2;0.01;64;1.00E-06;0.8;0.02100836;0.114950828;504;1.78
relu;(100, 50, 25);0;0.001;l1;1.00E-05;64;0.0001;0.9;0.021010011;0.114881254;504;0.5
relu;(100, 50, 25);0;0.003;l1;0.001;32;1.00E-05;0.8;0.021014025;0.114712146;506;1.35
relu;(50, 25);0;0.003;l1;1.00E-05;16;1.00E-06;0.99;0.021014787;0.114680077;506;0.23
relu;(50, 25);0;0.001;l1;0.001;16;1.00E-06;0.9;0.021017051;0.114584688;506;0.28
relu;(50, 25);0;0.001;l2;0.01;32;1.00E-05;0.99;0.021017374;0.114571083;506;0.26
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;32;1.00E-05;0.99;0.021018295;0.114532285;506;1.59
relu;(100, 50, 25);0;0.001;l1;0.001;64;1.00E-05;0.8;0.021027833;0.114130442;504;1.41
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.0001;0.8;0.021031859;0.113960851;506;1.35
relu;(50, 25);0.2;0.003;l1;0.001;16;0.0001;0.8;0.02103193;0.113957845;506;0.33
relu;(100, 100, 100, 50);0;0.003;l2;0.001;16;1.00E-06;0.8;0.021036322;0.113772815;506;2.04
relu;(50, 25);0.2;0.001;l2;0.01;16;1.00E-06;0.99;0.021036696;0.113757094;506;0.3
relu;(50, 25);0.2;0.003;l2;0.001;16;0.0001;0.99;0.021046155;0.113358569;506;0.34
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;32;0.0001;0.9;0.021055847;0.112950258;506;1.47
relu;(50, 25);0;0.03;l2;1.00E-05;32;0.0001;0.9;0.021057113;0.112896932;506;0.25
relu;(50, 25);0.2;0.03;l1;1.00E-05;64;1.00E-05;0.9;0.021058537;0.112836944;504;0.43
relu;(50, 25);0.2;0.003;l2;0.001;16;0.0001;0.8;0.021062192;0.112682978;506;0.35
relu;(100, 50, 25);0;0.003;l1;1.00E-05;64;1.00E-06;0.99;0.021066418;0.112504942;504;1.42
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.0001;0.9;0.021067123;0.112475227;506;1.41
relu;(50, 25);0;0.03;l1;1.00E-05;16;1.00E-06;0.8;0.021068243;0.112428037;506;0.32
relu;(50, 25);0.2;0.03;l2;0.001;64;1.00E-06;0.9;0.021074718;0.112155271;504;0.35
relu;(50, 25);0.2;0.003;l1;1.00E-05;64;0.0001;0.8;0.021075609;0.11211772;504;0.41
relu;(50, 25);0;0.003;l2;0.01;64;1.00E-05;0.9;0.021078849;0.111981235;504;0.34
relu;(100, 100, 100, 50);0;0.001;l2;0.001;64;1.00E-05;0.99;0.021085291;0.111709846;504;2.4
relu;(50, 25);0.2;0.003;l1;1.00E-05;32;1.00E-06;0.9;0.021089735;0.111522606;506;0.41
relu;(100, 50, 25);0;0.003;l1;0.001;16;1.00E-05;0.9;0.021091853;0.111433405;506;1.41
relu;(100, 50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.99;0.021096988;0.111217079;506;0.41
relu;(100, 100, 100, 50);0;0.001;l2;0.01;32;0.0001;0.9;0.02109824;0.111164321;506;2.13
relu;(100, 50, 25);0.2;0.03;l2;1.00E-05;64;0.0001;0.9;0.021104208;0.110912887;504;1.95
relu;(50, 25);0;0.001;l2;0.001;16;1.00E-05;0.8;0.021106337;0.110823223;506;0.28
relu;(100, 50, 25);0;0.003;l1;1.00E-05;64;1.00E-06;0.8;0.021107702;0.110765698;504;1.42
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;16;1.00E-06;0.9;0.021109659;0.11068324;506;1.9
relu;(100, 50, 25);0;0.003;l2;0.001;16;0.0001;0.9;0.021111078;0.11062349;506;0.53
relu;(50, 25);0.2;0.03;l1;1.00E-05;64;0.0001;0.9;0.021119169;0.110282618;504;0.42
relu;(100, 50, 25);0.2;0.003;l2;0.001;32;1.00E-06;0.99;0.021121832;0.110170431;506;1.57
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;16;1.00E-06;0.99;0.021121885;0.110168209;506;1.35
relu;(50, 25);0;0.001;l2;0.01;64;1.00E-05;0.8;0.021122962;0.110122809;504;0.33
relu;(100, 50, 25);0;0.003;l2;0.001;32;1.00E-06;0.99;0.021124692;0.110049925;506;0.75
relu;(50, 25);0.2;0.003;l2;1.00E-05;32;1.00E-05;0.8;0.021124831;0.110044072;506;0.31
relu;(100, 100, 100, 50);0;0.003;l2;0.01;16;0.0001;0.99;0.0211269;0.109956929;506;1.36
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;1.00E-05;0.8;0.0211303;0.109813698;506;1.35
relu;(100, 100, 100, 50);0;0.003;l2;0.01;64;1.00E-06;0.8;0.021130582;0.109801799;504;1.89
relu;(100, 50, 25);0;0.003;l2;0.01;32;0.0001;0.9;0.021130929;0.109787168;506;1.28
relu;(50, 25);0.2;0.003;l1;1.00E-05;64;1.00E-05;0.9;0.021136137;0.109567763;504;0.43
relu;(50, 25);0.2;0.003;l1;0.001;16;1.00E-05;0.9;0.021143001;0.109278594;506;0.33
relu;(50, 25);0.2;0.001;l2;0.01;64;1.00E-05;0.9;0.021143954;0.109238447;504;0.41
relu;(50, 25);0;0.03;l2;1.00E-05;64;1.00E-06;0.8;0.021144142;0.109230547;504;0.32
relu;(50, 25);0;0.003;l1;1.00E-05;32;1.00E-05;0.99;0.021145227;0.109184847;506;0.3
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;64;1.00E-05;0.8;0.021146658;0.109124537;504;1.1
relu;(50, 25);0;0.001;l2;0.01;32;0.0001;0.99;0.021146882;0.109115104;506;0.23
relu;(50, 25);0;0.003;l1;1.00E-05;64;0.0001;0.99;0.021148356;0.109053011;504;0.34
relu;(100, 50, 25);0.2;0.03;l2;1.00E-05;32;0.0001;0.8;0.021155444;0.108754388;506;1.9
relu;(50, 25);0;0.001;l2;0.01;64;1.00E-06;0.8;0.021163087;0.108432435;504;0.27
relu;(50, 25);0.2;0.003;l2;1.00E-05;32;1.00E-06;0.99;0.021169642;0.108156285;506;0.29
relu;(100, 50, 25);0;0.03;l2;0.001;32;1.00E-06;0.9;0.021183481;0.107573256;506;1.11
relu;(50, 25);0.2;0.001;l1;1.00E-05;32;1.00E-05;0.8;0.021184397;0.107534669;506;0.35
relu;(50, 25);0.2;0.003;l1;1.00E-05;32;0.0001;0.9;0.021184456;0.10753217;506;0.37
relu;(50, 25);0.2;0.003;l1;0.001;64;0.0001;0.8;0.021188547;0.107359825;504;0.46
relu;(50, 25);0;0.03;l2;0.001;64;1.00E-06;0.9;0.02118908;0.107337383;504;0.24
relu;(50, 25);0.2;0.001;l2;0.01;32;1.00E-05;0.9;0.021206267;0.106613302;506;0.33
relu;(50, 25);0;0.003;l2;0.01;32;1.00E-05;0.9;0.02120876;0.106508288;506;0.26
relu;(100, 50, 25);0;0.003;l1;0.001;32;1.00E-06;0.9;0.021210198;0.106447705;506;1.48
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;64;1.00E-06;0.99;0.021212088;0.106368077;504;1.87
relu;(50, 25);0.2;0.001;l1;0.001;16;1.00E-05;0.99;0.021221319;0.105979177;506;0.27
relu;(100, 100, 100, 50);0.2;0.03;l2;1.00E-05;16;0.0001;0.8;0.021223968;0.105867614;506;0.58
relu;(50, 25);0.2;0.001;l2;0.001;64;1.00E-06;0.9;0.021236021;0.105359806;504;0.37
relu;(100, 50, 25);0;0.03;l2;0.001;16;1.00E-05;0.8;0.021238439;0.105257967;506;1.05
relu;(50, 25);0.2;0.03;l1;1.00E-05;64;0.0001;0.8;0.021240168;0.105185132;504;0.42
relu;(100, 100, 100, 50);0;0.003;l1;0.001;16;0.0001;0.8;0.021240871;0.105155505;506;2.33
relu;(100, 50, 25);0;0.003;l2;0.01;64;1.00E-05;0.99;0.021241122;0.105144912;504;1.43
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;64;1.00E-06;0.8;0.021245985;0.104940072;504;1.14
relu;(100, 50, 25);0;0.003;l2;0.01;16;1.00E-05;0.99;0.021246119;0.104934415;506;1.02
relu;(100, 100, 100, 50);0;0.001;l1;0.001;16;1.00E-06;0.99;0.02124621;0.104930588;506;1.75
relu;(50, 25);0.2;0.001;l2;0.01;16;1.00E-06;0.8;0.021246994;0.104897555;506;0.32
relu;(50, 25);0.2;0.003;l2;0.01;32;1.00E-06;0.8;0.02124786;0.104861072;506;0.33
relu;(100, 100, 100, 50);0;0.03;l2;0.001;32;0.0001;0.9;0.021248214;0.104846149;506;1.28
relu;(100, 50, 25);0;0.003;l2;0.01;64;0.0001;0.8;0.021252285;0.104674654;504;1.41
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;32;1.00E-06;0.99;0.021253079;0.10464121;506;1.56
relu;(50, 25);0;0.003;l1;0.001;16;1.00E-06;0.8;0.021253494;0.104623705;506;0.31
relu;(50, 25);0.2;0.003;l1;0.001;32;0.0001;0.9;0.021256864;0.104481728;506;0.37
relu;(50, 25);0;0.003;l2;0.01;16;0.0001;0.9;0.021258708;0.104404062;506;0.27
relu;(100, 100, 100, 50);0;0.001;l1;0.001;32;1.00E-06;0.9;0.021267141;0.104048803;506;2.28
relu;(100, 50, 25);0;0.001;l2;0.01;64;1.00E-06;0.8;0.021268323;0.103998979;504;1.42
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;16;1.00E-06;0.8;0.021269699;0.103941033;506;0.56
relu;(50, 25);0.2;0.001;l2;0.01;64;1.00E-06;0.9;0.021271772;0.103853682;504;0.4
relu;(50, 25);0.2;0.001;l1;0.001;16;1.00E-06;0.8;0.021278749;0.10355975;506;0.36
relu;(50, 25);0.2;0.03;l1;1.00E-05;16;1.00E-06;0.8;0.02127941;0.103531894;506;0.38
relu;(50, 25);0;0.03;l2;1.00E-05;16;1.00E-06;0.8;0.021280052;0.103504866;506;0.29
relu;(100, 100, 100, 50);0;0.003;l2;0.01;32;0.0001;0.99;0.021280603;0.103481671;506;2.25
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;32;0.0001;0.99;0.021282456;0.103403602;506;0.78
relu;(100, 50, 25);0;0.003;l1;0.001;32;1.00E-05;0.9;0.02129053;0.103063449;506;1.26
relu;(100, 100, 100, 50);0;0.001;l2;0.001;16;0.0001;0.9;0.021293498;0.102938403;506;1.67
relu;(50, 25);0;0.03;l1;1.00E-05;16;0.0001;0.8;0.021294739;0.102886131;506;0.3
relu;(50, 25);0.2;0.003;l2;1.00E-05;64;1.00E-06;0.99;0.02129649;0.10281236;504;0.38
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;32;0.0001;0.9;0.021296834;0.10279788;506;2.1
relu;(100, 50, 25);0;0.003;l2;0.001;16;1.00E-05;0.9;0.021300926;0.10262549;506;0.31
relu;(100, 50, 25);0;0.003;l2;0.01;32;1.00E-06;0.8;0.021301903;0.102584307;506;1.33
relu;(50, 25);0.2;0.03;l2;1.00E-05;16;0.0001;0.8;0.021302793;0.102546833;506;0.34
relu;(100, 50, 25);0;0.003;l1;0.001;32;0.0001;0.99;0.021304428;0.102477961;506;1.25
relu;(100, 50, 25);0;0.03;l2;0.001;16;1.00E-05;0.9;0.021309445;0.102266603;506;1.03
relu;(50, 25);0;0.001;l2;0.001;64;1.00E-05;0.8;0.021312326;0.102145205;504;0.24
relu;(100, 50, 25);0;0.03;l2;1.00E-05;16;1.00E-06;0.9;0.021313011;0.102116342;506;1.03
relu;(100, 100, 100, 50);0;0.003;l2;0.01;32;1.00E-06;0.9;0.021315762;0.102000482;506;2.01
relu;(100, 50, 25);0;0.001;l2;0.01;32;0.0001;0.9;0.02131853;0.10188387;506;1.41
relu;(50, 25);0.2;0.003;l2;1.00E-05;32;1.00E-06;0.9;0.021318755;0.101874359;506;0.25
relu;(50, 25);0.2;0.001;l1;0.001;64;1.00E-06;0.99;0.021318942;0.101866487;504;0.36
relu;(100, 100, 100, 50);0;0.003;l1;0.001;16;0.0001;0.99;0.021319439;0.101845549;506;2.16
relu;(100, 50, 25);0;0.03;l2;1.00E-05;64;1.00E-05;0.8;0.021323164;0.101688645;504;1.39
relu;(50, 25);0.2;0.003;l1;1.00E-05;16;1.00E-06;0.9;0.021330898;0.101362807;506;0.35
relu;(100, 100, 100, 50);0;0.003;l1;0.001;32;1.00E-06;0.99;0.021332771;0.101283907;506;2.31
relu;(50, 25);0;0.03;l1;1.00E-05;64;1.00E-06;0.9;0.021333655;0.101246647;504;0.38
