akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;RMSPropconst;RMSProprate;MSE;R2;TrainSteps;Time_s
sigmoid;(100, 100, 100, 50);0.3;0.03;l2;0.01;16;1.00E-06;0.99;0.020959118;-0.000930248;732;47.5
sigmoid;(100, 50, 25);0.1;0.001;l2;0.01;64;1.00E-05;0.99;0.020959162;-0.000932342;549;26.65
sigmoid;(100, 100, 100, 50);0.3;0.01;l2;1.00E-05;64;1.00E-06;0.8;0.020959165;-0.000932503;549;27.05
sigmoid;(100, 50, 25);0;0.01;l2;0.01;64;1.00E-06;0.99;0.02095917;-0.000932698;549;25.43
sigmoid;(100, 50, 25);0;0.03;l1;1.00E-05;64;1.00E-06;0.9;0.020959178;-0.000933081;549;22.71
sigmoid;(100, 50, 25);0.1;0.001;l1;1.00E-05;32;1.00E-06;0.8;0.02095918;-0.000933177;610;24.55
sigmoid;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;32;1.00E-05;0.9;0.02095919;-0.000933653;610;39.1
relu;(100, 100, 100, 50);0.3;0.01;l1;0.01;16;1.00E-05;0.8;0.020959208;-0.000934516;732;12.65
sigmoid;(100, 100, 100, 50);0;0.001;l2;0.01;16;1.00E-06;0.99;0.020959215;-0.000934866;732;49.53
relu;(100, 100, 100, 50);0.1;0.03;l1;0.001;16;1.00E-05;0.9;0.02095922;-0.000935104;732;6.77
sigmoid;(50, 25);0.3;0.01;l1;1.00E-05;32;1.00E-06;0.8;0.020959227;-0.000935432;610;11.14
relu;(50, 25);0;0.001;l1;0.01;16;1.00E-05;0.99;0.020959237;-0.00093591;732;1.9
sigmoid;(50, 25);0.1;0.03;l1;0.01;16;1.00E-05;0.9;0.020959257;-0.000936866;732;12.43
sigmoid;(50, 25);0.3;0.01;l2;0.01;16;1.00E-05;0.9;0.020959262;-0.000937099;732;14.18
sigmoid;(50, 25);0;0.001;l1;0.01;64;0.0001;0.9;0.020959264;-0.000937198;549;11.94
sigmoid;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;32;1.00E-05;0.99;0.020959265;-0.000937253;610;40.47
relu;(100, 100, 100, 50);0.1;0.03;l1;0.01;32;1.00E-06;0.9;0.020959297;-0.000938767;610;10.69
sigmoid;(100, 50, 25);0;0.03;l1;0.01;64;1.00E-06;0.8;0.020959299;-0.000938866;549;26.14
relu;(100, 50, 25);0.3;0.03;l2;0.01;32;0.0001;0.9;0.020959322;-0.000939991;610;3.84
sigmoid;(100, 100, 100, 50);0.1;0.01;l1;0.01;32;0.0001;0.8;0.020959341;-0.00094089;610;28.55
relu;(100, 100, 100, 50);0.1;0.03;l1;0.01;16;1.00E-05;0.9;0.020959368;-0.000942181;732;12.2
sigmoid;(50, 25);0.1;0.01;l1;0.01;32;1.00E-05;0.8;0.020959374;-0.000942451;610;12.54
sigmoid;(100, 100, 100, 50);0;0.003;l2;0.01;32;1.00E-06;0.8;0.020959386;-0.000943047;610;41.2
sigmoid;(100, 50, 25);0.3;0.003;l2;1.00E-05;64;0.0001;0.9;0.020959427;-0.000944989;549;23.46
sigmoid;(100, 100, 100, 50);0.1;0.01;l2;0.01;32;0.0001;0.9;0.020959438;-0.000945535;610;30.23
relu;(50, 25);0.3;0.01;l1;0.01;16;1.00E-06;0.8;0.020959439;-0.000945584;732;2.36
sigmoid;(50, 25);0.3;0.001;l1;0.001;64;1.00E-05;0.9;0.020959472;-0.000947144;549;12.45
relu;(100, 50, 25);0.3;0.003;l1;0.001;16;1.00E-05;0.9;0.020959512;-0.000949036;732;4.86
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;0.001;32;0.0001;0.8;0.020959539;-0.000950339;610;28.22
sigmoid;(100, 100, 100, 50);0.1;0.01;l1;0.001;32;1.00E-06;0.99;0.020959588;-0.000952693;610;27.89
sigmoid;(50, 25);0;0.03;l1;0.01;64;1.00E-05;0.99;0.020959611;-0.000953756;549;12.07
relu;(100, 50, 25);0;0.03;l2;0.01;16;1.00E-05;0.99;0.020959627;-0.000954535;732;3.02
sigmoid;(100, 100, 100, 50);0.3;0.001;l2;0.01;16;1.00E-06;0.9;0.020959628;-0.000954607;732;32.57
sigmoid;(100, 50, 25);0.1;0.03;l2;0.01;64;0.0001;0.8;0.020959632;-0.000954775;549;26.1
sigmoid;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;0.0001;0.8;0.020959645;-0.000955422;732;48.7
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;0.001;64;0.0001;0.8;0.020959652;-0.000955746;549;29.65
sigmoid;(100, 100, 100, 50);0.3;0.001;l2;0.001;16;1.00E-05;0.9;0.020959713;-0.000958661;732;31.03
sigmoid;(100, 50, 25);0.3;0.001;l1;0.001;16;1.00E-06;0.99;0.020959719;-0.000958938;732;30.99
sigmoid;(100, 100, 100, 50);0;0.03;l1;0.01;64;1.00E-05;0.99;0.020959723;-0.000959141;549;27.24
sigmoid;(50, 25);0.3;0.003;l2;0.001;16;0.0001;0.99;0.020959736;-0.000959757;732;13.45
relu;(100, 50, 25);0.3;0.03;l1;1.00E-05;64;1.00E-06;0.99;0.020959739;-0.000959877;549;3.69
relu;(100, 50, 25);0.3;0.03;l2;1.00E-05;16;0.0001;0.9;0.020959758;-0.000960781;732;4.4
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;0.001;32;1.00E-05;0.99;0.020959761;-0.000960931;610;27.21
sigmoid;(50, 25);0;0.003;l1;0.01;64;1.00E-06;0.8;0.020959769;-0.000961312;549;11.8
sigmoid;(100, 50, 25);0;0.003;l1;0.01;64;0.0001;0.99;0.020959773;-0.000961497;549;24.05
relu;(100, 50, 25);0.3;0.03;l1;0.001;64;0.0001;0.9;0.020959779;-0.000961785;549;3.74
sigmoid;(100, 50, 25);0.1;0.03;l1;0.001;16;0.0001;0.99;0.020959788;-0.00096222;732;29.64
sigmoid;(100, 100, 100, 50);0.1;0.01;l1;0.01;64;1.00E-06;0.9;0.02095979;-0.000962313;549;30.3
sigmoid;(100, 50, 25);0;0.001;l2;0.001;32;0.0001;0.99;0.020959802;-0.000962901;610;26.13
sigmoid;(100, 100, 100, 50);0.3;0.003;l2;0.001;16;1.00E-06;0.99;0.020959803;-0.000962942;732;33.51
sigmoid;(100, 50, 25);0.3;0.03;l1;1.00E-05;32;1.00E-05;0.9;0.020959811;-0.000963351;610;34.95
sigmoid;(100, 50, 25);0;0.03;l1;0.001;16;0.0001;0.99;0.020959828;-0.000964144;732;28.2
sigmoid;(100, 100, 100, 50);0;0.01;l1;0.001;32;1.00E-06;0.9;0.020959831;-0.000964301;610;42.52
relu;(100, 100, 100, 50);0.3;0.03;l2;0.001;16;1.00E-06;0.8;0.020959837;-0.000964561;732;6.57
relu;(100, 50, 25);0.1;0.001;l1;0.01;16;1.00E-05;0.9;0.020959863;-0.00096583;732;4.69
sigmoid;(100, 50, 25);0.3;0.001;l2;0.01;32;0.0001;0.9;0.020959875;-0.000966364;610;24.52
relu;(100, 100, 100, 50);0.3;0.03;l1;0.001;16;0.0001;0.9;0.020959896;-0.000967412;732;7.61
sigmoid;(100, 50, 25);0.1;0.003;l1;0.01;16;0.0001;0.99;0.020959908;-0.000967975;732;29.3
sigmoid;(100, 100, 100, 50);0.1;0.03;l2;0.01;32;0.0001;0.8;0.020959914;-0.000968238;610;27.09
sigmoid;(100, 50, 25);0.1;0.01;l1;1.00E-05;16;1.00E-06;0.8;0.020959925;-0.000968788;732;29.1
sigmoid;(50, 25);0.3;0.03;l1;0.01;64;1.00E-05;0.8;0.020959929;-0.000968966;549;14.35
sigmoid;(50, 25);0.3;0.01;l1;0.001;32;1.00E-05;0.8;0.020959932;-0.000969109;610;11.86
relu;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;16;1.00E-06;0.9;0.020959934;-0.000969185;732;6.73
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;1.00E-05;32;1.00E-06;0.9;0.02095994;-0.000969479;610;31.8
sigmoid;(100, 50, 25);0.1;0.001;l2;0.001;16;1.00E-06;0.9;0.020959942;-0.000969593;732;26.92
relu;(100, 100, 100, 50);0.3;0.01;l1;0.01;32;0.0001;0.9;0.020959945;-0.000969723;610;10.48
sigmoid;(100, 100, 100, 50);0.3;0.01;l1;1.00E-05;16;0.0001;0.9;0.020959964;-0.000970657;732;35.65
relu;(50, 25);0.1;0.03;l2;0.01;16;1.00E-06;0.8;0.020959985;-0.000971636;732;2.23
sigmoid;(100, 100, 100, 50);0;0.001;l2;0.001;16;0.0001;0.8;0.02096;-0.000972346;732;48.69
sigmoid;(100, 50, 25);0.1;0.001;l1;0.01;64;0.0001;0.8;0.020960028;-0.000973671;549;23.86
sigmoid;(100, 100, 100, 50);0.1;0.01;l2;0.001;64;1.00E-05;0.8;0.020960036;-0.00097407;549;30.74
sigmoid;(100, 100, 100, 50);0.1;0.03;l2;0.001;64;1.00E-06;0.9;0.020960082;-0.00097629;549;28.45
relu;(100, 100, 100, 50);0;0.003;l1;0.01;32;1.00E-06;0.8;0.020960097;-0.000976965;610;3.85
sigmoid;(100, 50, 25);0.3;0.003;l1;1.00E-05;64;1.00E-06;0.8;0.020960098;-0.000977017;549;24.21
relu;(100, 50, 25);0.1;0.01;l1;0.01;32;0.0001;0.99;0.020960131;-0.000978604;610;4.17
sigmoid;(100, 50, 25);0.3;0.03;l1;1.00E-05;16;0.0001;0.9;0.020960149;-0.00097948;732;37.84
sigmoid;(100, 50, 25);0.1;0.003;l1;0.001;16;1.00E-06;0.99;0.020960181;-0.00098102;732;28.29
sigmoid;(100, 100, 100, 50);0;0.01;l1;0.001;16;1.00E-06;0.9;0.020960183;-0.000981109;732;45.78
sigmoid;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;1.00E-06;0.99;0.020960202;-0.000981997;732;27.86
sigmoid;(50, 25);0;0.03;l1;0.001;64;0.0001;0.8;0.020960202;-0.000981997;549;11.66
sigmoid;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;1.00E-05;0.8;0.020960219;-0.0009828;549;44.4
sigmoid;(50, 25);0.3;0.001;l1;0.01;64;1.00E-06;0.9;0.020960233;-0.000983497;549;12.18
sigmoid;(100, 100, 100, 50);0;0.01;l2;0.001;16;1.00E-06;0.9;0.020960234;-0.000983509;732;48.35
relu;(100, 50, 25);0.1;0.01;l1;0.01;64;1.00E-06;0.8;0.020960254;-0.000984487;549;3.66
sigmoid;(100, 50, 25);0.1;0.01;l1;0.01;16;1.00E-06;0.99;0.020960306;-0.000986986;732;31.47
sigmoid;(100, 100, 100, 50);0;0.003;l1;0.001;16;0.0001;0.8;0.020960307;-0.000987041;732;45.66
sigmoid;(100, 100, 100, 50);0.1;0.001;l1;0.001;16;1.00E-06;0.9;0.020960308;-0.000987065;732;32.92
sigmoid;(100, 100, 100, 50);0;0.03;l1;0.001;32;1.00E-06;0.9;0.020960324;-0.000987842;610;25.35
sigmoid;(50, 25);0.3;0.03;l1;0.01;64;1.00E-05;0.9;0.020960351;-0.000989106;549;12.09
sigmoid;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;0.0001;0.8;0.020960368;-0.000989914;732;28.21
sigmoid;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;64;1.00E-06;0.9;0.020960399;-0.000991393;549;50.35
sigmoid;(100, 100, 100, 50);0.1;0.01;l2;0.01;32;0.0001;0.99;0.020960428;-0.000992796;610;30.6
sigmoid;(100, 50, 25);0.1;0.01;l1;1.00E-05;16;0.0001;0.8;0.020960435;-0.000993129;732;32.35
relu;(100, 100, 100, 50);0.3;0.03;l2;0.001;16;1.00E-05;0.9;0.020960458;-0.000994206;732;7.31
sigmoid;(50, 25);0;0.003;l1;0.01;32;0.0001;0.9;0.020960513;-0.000996844;610;11.45
sigmoid;(100, 50, 25);0.1;0.01;l2;1.00E-05;16;0.0001;0.9;0.020960517;-0.000997063;732;30.41
sigmoid;(100, 100, 100, 50);0;0.03;l1;1.00E-05;32;1.00E-06;0.8;0.020960542;-0.000998258;610;25.77
sigmoid;(50, 25);0.3;0.001;l2;0.001;16;0.0001;0.99;0.020960581;-0.001000088;732;13.23
relu;(100, 100, 100, 50);0.1;0.003;l1;0.01;32;1.00E-06;0.9;0.020960593;-0.00100067;610;5.79
sigmoid;(100, 100, 100, 50);0.3;0.01;l2;0.001;32;0.0001;0.99;0.020960612;-0.00100159;610;27.62
sigmoid;(100, 100, 100, 50);0.1;0.003;l2;1.00E-05;16;1.00E-06;0.9;0.020960619;-0.00100193;732;31.68
sigmoid;(100, 50, 25);0.3;0.01;l2;0.01;64;0.0001;0.99;0.020960647;-0.001003231;549;37.01
sigmoid;(100, 50, 25);0.3;0.01;l1;0.001;32;1.00E-06;0.8;0.020960679;-0.001004778;610;27.92
sigmoid;(100, 50, 25);0.1;0.01;l2;0.01;32;1.00E-05;0.9;0.020960716;-0.001006567;610;25.78
relu;(100, 50, 25);0.3;0.01;l1;0.01;16;1.00E-05;0.99;0.02096072;-0.00100676;732;4.8
sigmoid;(100, 100, 100, 50);0.3;0.03;l1;0.01;16;1.00E-05;0.8;0.020960723;-0.001006869;732;50.98
sigmoid;(50, 25);0;0.03;l2;0.01;32;1.00E-06;0.8;0.020960734;-0.001007393;610;10.43
sigmoid;(100, 50, 25);0.3;0.001;l1;1.00E-05;64;1.00E-05;0.99;0.020960738;-0.001007591;549;23.88
sigmoid;(100, 50, 25);0.1;0.03;l2;0.01;32;1.00E-05;0.9;0.020960745;-0.001007925;610;27.65
sigmoid;(100, 50, 25);0.1;0.01;l1;0.01;16;1.00E-05;0.99;0.020960755;-0.001008434;732;29.82
sigmoid;(100, 100, 100, 50);0.3;0.003;l1;1.00E-05;64;1.00E-05;0.99;0.020960764;-0.001008825;549;27.8
sigmoid;(100, 50, 25);0.3;0.01;l2;0.01;64;1.00E-05;0.99;0.020960785;-0.00100985;549;31.23
sigmoid;(100, 100, 100, 50);0.3;0.03;l1;0.001;64;0.0001;0.8;0.020960785;-0.001009868;549;46.61
sigmoid;(100, 50, 25);0.3;0.01;l1;1.00E-05;16;0.0001;0.99;0.020960793;-0.001010227;732;29.55
sigmoid;(50, 25);0.1;0.003;l1;0.001;64;1.00E-06;0.9;0.02096082;-0.001011494;549;12.75
sigmoid;(100, 50, 25);0.3;0.01;l2;0.01;16;1.00E-06;0.9;0.02096082;-0.001011521;732;46.21
relu;(100, 50, 25);0.3;0.03;l2;1.00E-05;32;1.00E-06;0.99;0.020960823;-0.001011642;610;3.69
sigmoid;(100, 100, 100, 50);0.3;0.001;l1;0.01;16;0.0001;0.8;0.02096084;-0.001012454;732;32.69
sigmoid;(100, 50, 25);0;0.03;l1;0.001;32;1.00E-06;0.8;0.020960858;-0.001013313;610;24.82
sigmoid;(100, 50, 25);0.1;0.001;l2;0.01;16;0.0001;0.9;0.020960863;-0.001013573;732;28.57
sigmoid;(100, 50, 25);0.1;0.003;l2;0.01;32;1.00E-06;0.8;0.020960874;-0.001014085;610;25.44
sigmoid;(50, 25);0;0.03;l2;0.01;64;0.0001;0.9;0.020960874;-0.001014102;549;11.88
sigmoid;(100, 50, 25);0.1;0.01;l2;0.001;16;1.00E-06;0.9;0.020960909;-0.001015771;732;27.61
sigmoid;(50, 25);0.3;0.01;l1;1.00E-05;32;1.00E-05;0.9;0.020960921;-0.001016335;610;12.01
sigmoid;(100, 50, 25);0;0.03;l2;0.001;16;0.0001;0.99;0.020960972;-0.001018754;732;25.56
sigmoid;(100, 50, 25);0.3;0.03;l1;1.00E-05;32;1.00E-06;0.9;0.020960974;-0.001018889;610;30.04
relu;(50, 25);0.1;0.01;l1;0.01;16;1.00E-06;0.9;0.020960977;-0.001019008;732;2.43
sigmoid;(100, 50, 25);0.1;0.001;l2;0.01;16;1.00E-06;0.99;0.020960988;-0.001019521;732;29.67
sigmoid;(100, 100, 100, 50);0.3;0.01;l2;1.00E-05;32;1.00E-05;0.99;0.02096099;-0.001019657;610;26.24
sigmoid;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;1.00E-05;0.9;0.020961017;-0.001020902;732;44.75
sigmoid;(100, 50, 25);0.3;0.003;l1;1.00E-05;32;1.00E-05;0.8;0.020961033;-0.00102167;610;26.76
relu;(100, 50, 25);0.1;0.01;l1;0.01;16;0.0001;0.9;0.020961058;-0.001022867;732;4.8
sigmoid;(100, 50, 25);0.1;0.01;l1;0.001;32;1.00E-05;0.9;0.020961067;-0.001023292;610;26.82
relu;(50, 25);0;0.001;l1;0.01;64;1.00E-05;0.99;0.020961073;-0.001023608;549;1.58
sigmoid;(50, 25);0.3;0.001;l2;0.01;16;1.00E-05;0.9;0.020961086;-0.001024229;732;13.8
relu;(100, 100, 100, 50);0.3;0.03;l2;0.01;16;0.0001;0.8;0.020961131;-0.001026365;732;6.68
sigmoid;(100, 100, 100, 50);0.1;0.01;l2;0.01;64;1.00E-05;0.8;0.020961171;-0.001028274;549;30.94
relu;(100, 50, 25);0.3;0.003;l1;0.01;16;1.00E-05;0.8;0.020961179;-0.001028662;732;5.17
sigmoid;(100, 100, 100, 50);0.1;0.001;l2;0.001;32;1.00E-06;0.9;0.020961186;-0.001028996;610;26.36
sigmoid;(100, 100, 100, 50);0;0.003;l2;0.01;16;1.00E-06;0.99;0.02096122;-0.001030627;732;45.35
sigmoid;(50, 25);0.3;0.01;l2;1.00E-05;64;1.00E-05;0.9;0.020961271;-0.001033032;549;12.63
sigmoid;(100, 50, 25);0.3;0.01;l1;1.00E-05;32;1.00E-05;0.9;0.020961283;-0.001033651;610;25.9
sigmoid;(100, 50, 25);0.3;0.03;l1;0.001;16;1.00E-05;0.8;0.020961296;-0.001034256;732;40.35
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;1.00E-05;16;1.00E-05;0.8;0.020961298;-0.001034337;732;30.06
sigmoid;(50, 25);0.3;0.003;l2;1.00E-05;16;0.0001;0.8;0.020961314;-0.001035126;732;13.35
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;64;1.00E-05;0.9;0.020961349;-0.001036766;549;28.45
sigmoid;(100, 50, 25);0.3;0.03;l1;0.001;64;1.00E-05;0.8;0.020961372;-0.001037868;549;34.11
sigmoid;(100, 50, 25);0.3;0.01;l1;0.01;64;1.00E-05;0.8;0.020961382;-0.001038349;549;27.39
sigmoid;(100, 50, 25);0.3;0.001;l2;0.01;16;0.0001;0.99;0.02096142;-0.001040152;732;28.07
sigmoid;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;32;1.00E-05;0.99;0.020961429;-0.001040612;610;25.21
sigmoid;(100, 50, 25);0.3;0.003;l2;1.00E-05;32;0.0001;0.9;0.020961441;-0.00104118;610;27.23
relu;(50, 25);0;0.001;l1;0.01;32;1.00E-06;0.99;0.020961456;-0.001041898;610;1.75
relu;(100, 100, 100, 50);0.1;0.03;l1;0.001;16;1.00E-05;0.8;0.020961456;-0.00104191;732;6.89
relu;(100, 100, 100, 50);0.3;0.003;l2;0.01;16;1.00E-06;0.99;0.020961461;-0.001042149;732;11.99
sigmoid;(100, 100, 100, 50);0;0.003;l1;0.01;64;1.00E-06;0.9;0.020961475;-0.001042812;549;42.19
relu;(100, 100, 100, 50);0.1;0.01;l1;0.01;32;1.00E-06;0.9;0.020961476;-0.00104284;610;5.73
relu;(100, 50, 25);0.3;0.01;l2;1.00E-05;64;1.00E-06;0.9;0.020961491;-0.00104354;549;3.61
relu;(100, 100, 100, 50);0.3;0.01;l1;0.01;64;1.00E-06;0.99;0.020961494;-0.001043723;549;10.6
sigmoid;(100, 100, 100, 50);0;0.03;l2;1.00E-05;64;0.0001;0.8;0.020961505;-0.001044222;549;24.96
sigmoid;(100, 100, 100, 50);0.1;0.003;l2;0.01;32;0.0001;0.9;0.020961524;-0.001045123;610;28.03
relu;(100, 100, 100, 50);0.3;0.01;l2;1.00E-05;16;0.0001;0.99;0.020961537;-0.001045759;732;11.65
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;0.001;32;0.0001;0.8;0.020961554;-0.001046557;610;28.76
sigmoid;(100, 100, 100, 50);0;0.03;l2;0.001;32;1.00E-05;0.9;0.020961574;-0.001047543;610;24.94
sigmoid;(100, 50, 25);0.1;0.003;l2;0.001;32;1.00E-06;0.8;0.02096158;-0.001047799;610;26.23
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;1.00E-05;16;1.00E-05;0.9;0.020961593;-0.001048414;732;31.14
sigmoid;(100, 100, 100, 50);0;0.03;l2;0.01;64;0.0001;0.9;0.020961603;-0.001048921;549;26.72
sigmoid;(100, 50, 25);0;0.03;l1;0.01;32;0.0001;0.99;0.020961604;-0.001048954;610;25.61
sigmoid;(100, 100, 100, 50);0.3;0.03;l1;0.001;16;0.0001;0.9;0.020961626;-0.001050025;732;35.55
sigmoid;(100, 100, 100, 50);0.3;0.01;l1;0.001;16;1.00E-05;0.99;0.020961628;-0.001050122;732;31.73
relu;(100, 50, 25);0.3;0.001;l1;0.001;32;1.00E-06;0.9;0.020961654;-0.00105136;610;4.02
sigmoid;(100, 100, 100, 50);0.3;0.01;l2;0.01;16;1.00E-06;0.99;0.020961656;-0.001051457;732;33.55
sigmoid;(100, 50, 25);0.1;0.003;l1;0.01;16;1.00E-05;0.9;0.020961664;-0.001051799;732;29.1
sigmoid;(100, 100, 100, 50);0.3;0.001;l2;0.001;16;0.0001;0.99;0.020961687;-0.001052902;732;30.75
sigmoid;(100, 100, 100, 50);0;0.003;l2;1.00E-05;64;1.00E-05;0.99;0.020961729;-0.001054908;549;40.81
sigmoid;(100, 100, 100, 50);0.1;0.003;l2;0.01;64;1.00E-06;0.9;0.020961744;-0.001055636;549;31.34
relu;(100, 100, 100, 50);0.1;0.003;l1;0.001;16;1.00E-06;0.9;0.02096175;-0.001055947;732;7.32
relu;(100, 50, 25);0;0.03;l1;0.001;64;1.00E-05;0.9;0.020961759;-0.001056376;549;2.7
sigmoid;(100, 50, 25);0.1;0.003;l1;1.00E-05;16;1.00E-05;0.99;0.020961769;-0.001056819;732;28.57
sigmoid;(100, 100, 100, 50);0;0.03;l1;0.001;64;1.00E-05;0.99;0.020961824;-0.001059445;549;25.37
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;32;1.00E-06;0.99;0.020961844;-0.001060421;610;27.45
sigmoid;(100, 100, 100, 50);0.3;0.003;l1;0.01;16;0.0001;0.8;0.020961849;-0.001060636;732;34.87
sigmoid;(100, 100, 100, 50);0.3;0.003;l1;1.00E-05;32;1.00E-05;0.8;0.020961906;-0.001063369;610;27.92
sigmoid;(100, 50, 25);0.3;0.001;l2;0.01;64;1.00E-05;0.8;0.020961936;-0.001064817;549;24.72
relu;(100, 100, 100, 50);0.3;0.03;l2;0.01;32;0.0001;0.9;0.020961953;-0.001065646;610;5.7
sigmoid;(100, 50, 25);0.3;0.001;l1;0.01;16;1.00E-06;0.99;0.020961959;-0.00106589;732;29.6
sigmoid;(100, 50, 25);0;0.01;l2;0.01;64;1.00E-05;0.9;0.02096199;-0.001067412;549;24.2
sigmoid;(100, 100, 100, 50);0;0.01;l1;0.01;32;1.00E-05;0.99;0.020962053;-0.001070403;610;45.06
sigmoid;(100, 100, 100, 50);0;0.001;l1;0.01;16;1.00E-06;0.8;0.020962084;-0.001071902;732;47.99
sigmoid;(100, 50, 25);0.3;0.003;l2;0.01;16;0.0001;0.9;0.020962091;-0.001072218;732;29.67
sigmoid;(100, 50, 25);0;0.001;l1;0.01;64;1.00E-05;0.99;0.020962106;-0.001072931;549;24.33
sigmoid;(100, 100, 100, 50);0.3;0.03;l2;0.01;64;1.00E-05;0.9;0.020962136;-0.001074385;549;46.75
sigmoid;(50, 25);0.3;0.001;l1;1.00E-05;16;0.0001;0.8;0.020962136;-0.001074387;732;13.22
sigmoid;(100, 50, 25);0.3;0.01;l1;0.01;16;1.00E-05;0.99;0.020962137;-0.001074389;732;31.09
relu;(100, 100, 100, 50);0.3;0.003;l1;0.01;64;0.0001;0.99;0.020962148;-0.001074937;549;10.01
relu;(50, 25);0.3;0.03;l1;0.001;32;1.00E-06;0.9;0.020962161;-0.001075548;610;2.05
relu;(100, 100, 100, 50);0.3;0.003;l1;0.01;64;0.0001;0.9;0.020962207;-0.001077746;549;10.45
sigmoid;(100, 50, 25);0.3;0.001;l2;1.00E-05;16;1.00E-05;0.99;0.020962212;-0.001077979;732;28.66
sigmoid;(100, 50, 25);0.1;0.001;l2;0.01;32;1.00E-05;0.9;0.020962223;-0.001078499;610;26.03
sigmoid;(100, 50, 25);0.1;0.001;l1;0.01;16;1.00E-06;0.9;0.020962226;-0.00107866;732;31.21
relu;(100, 100, 100, 50);0.1;0.03;l1;0.01;16;0.0001;0.9;0.020962248;-0.001079726;732;11.91
sigmoid;(100, 50, 25);0.3;0.003;l1;0.001;32;1.00E-06;0.99;0.02096225;-0.001079797;610;28.47
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;0.001;64;0.0001;0.9;0.020962253;-0.001079959;549;29.18
relu;(100, 50, 25);0.1;0.01;l1;0.001;32;0.0001;0.9;0.020962271;-0.001080811;610;4.03
relu;(100, 50, 25);0.3;0.03;l1;1.00E-05;16;1.00E-05;0.99;0.020962275;-0.001081019;732;4.92
relu;(50, 25);0.3;0.001;l1;0.01;16;1.00E-05;0.9;0.020962276;-0.001081046;732;2.41
sigmoid;(100, 100, 100, 50);0;0.03;l2;0.01;32;1.00E-05;0.99;0.020962314;-0.001082881;610;23
sigmoid;(50, 25);0.1;0.003;l1;0.001;16;1.00E-05;0.99;0.020962329;-0.001083576;732;12.67
sigmoid;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;1.00E-05;0.8;0.020962342;-0.001084184;732;45.5
sigmoid;(50, 25);0.3;0.03;l1;0.01;32;1.00E-06;0.8;0.020962345;-0.00108436;610;11.7
relu;(100, 100, 100, 50);0.1;0.01;l1;0.01;16;1.00E-06;0.9;0.020962383;-0.001086179;732;6.82
sigmoid;(100, 50, 25);0.1;0.03;l2;0.01;16;0.0001;0.99;0.020962392;-0.001086574;732;28.77
sigmoid;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;1.00E-06;0.9;0.020962403;-0.00108711;610;33.79
sigmoid;(100, 100, 100, 50);0.1;0.001;l2;0.01;64;1.00E-05;0.9;0.020962424;-0.001088128;549;28.09
sigmoid;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;16;0.0001;0.99;0.020962442;-0.001088992;732;47.34
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;0.001;32;0.0001;0.9;0.020962451;-0.001089421;610;28.9
relu;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;64;1.00E-05;0.9;0.020962466;-0.001090146;549;5.22
relu;(100, 50, 25);0.3;0.03;l2;1.00E-05;64;0.0001;0.99;0.020962469;-0.001090254;549;3.78
sigmoid;(100, 100, 100, 50);0;0.003;l1;1.00E-05;16;1.00E-06;0.99;0.020962492;-0.001091368;732;60.42
sigmoid;(50, 25);0.3;0.001;l2;0.01;64;1.00E-05;0.8;0.020962499;-0.001091705;549;12.25
relu;(100, 100, 100, 50);0.3;0.01;l2;0.001;64;1.00E-06;0.99;0.020962548;-0.001094029;549;9.47
relu;(100, 100, 100, 50);0.3;0.03;l1;0.01;64;0.0001;0.99;0.020962556;-0.001094407;549;5.84
sigmoid;(100, 100, 100, 50);0.3;0.003;l2;1.00E-05;16;0.0001;0.8;0.020962561;-0.001094669;732;31.83
sigmoid;(50, 25);0.1;0.03;l2;0.01;32;1.00E-06;0.8;0.020962565;-0.001094862;610;12.3
sigmoid;(100, 50, 25);0.3;0.001;l2;1.00E-05;32;1.00E-06;0.8;0.02096257;-0.001095081;610;26.45
sigmoid;(100, 100, 100, 50);0;0.01;l2;0.001;16;1.00E-06;0.99;0.020962604;-0.001096709;732;42.35
