akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;firstmomentrate;secmomentrate;Adamconst;MSE;R2;TrainSteps;Time_s
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;0.8;0.9;1.00E-06;0.020448076;0.183421159;506;1.24
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.8;0.99;1.00E-06;0.020449843;0.183350563;506;1.34
relu;(100, 50, 25);0;0.03;l1;0.0001;64;0.9;0.99;1.00E-06;0.020451879;0.183269278;504;0.43
relu;(50, 50, 50);0;0.01;l2;1.00E-05;16;0.8;0.9;1.00E-08;0.020458657;0.1829986;506;0.36
relu;(100, 100, 100, 50);0.1;0.03;l2;0.0001;16;0.8;0.9;1.00E-06;0.020461213;0.182896506;506;0.61
relu;(100, 50, 25);0;0.03;none;0.0001;32;0.8;0.9;1.00E-08;0.020462464;0.182846565;506;0.32
relu;(100, 50, 25);0.1;0.001;none;0.01;32;0.9;0.9;1.00E-08;0.020466015;0.182704775;506;0.97
relu;(50, 50, 50);0.1;0.01;l1;0.0001;64;0.9;0.9;1.00E-06;0.02046638;0.182690184;504;0.98
relu;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;16;0.9;0.9;1.00E-06;0.020469517;0.182564913;506;1.38
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;32;0.8;0.999;1.00E-08;0.02047333;0.182412661;506;1.51
relu;(100, 50, 25);0.3;0.01;l2;1.00E-05;32;0.9;0.9;1.00E-08;0.020483188;0.182018985;506;0.38
relu;(100, 50, 25);0;0.01;l1;1.00E-05;64;0.99;0.999;1.00E-06;0.020488847;0.181792989;504;1.13
relu;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;16;0.8;0.9;1.00E-06;0.020489261;0.18177643;506;0.64
relu;(100, 50, 25);0;0.03;l1;0.0001;16;0.8;0.9;1.00E-08;0.020490926;0.181709963;506;0.34
relu;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;16;0.8;0.9;1.00E-08;0.020495129;0.181542101;506;1.36
relu;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;64;0.9;0.9;1.00E-08;0.020497168;0.181460682;504;2.11
relu;(100, 100, 100, 50);0.1;0.01;l2;0.0001;64;0.9;0.9;1.00E-06;0.020500872;0.181312756;504;1.82
relu;(50, 50, 50);0;0.01;l1;1.00E-05;16;0.99;0.99;1.00E-08;0.020504647;0.181162015;506;0.38
relu;(50, 50, 50);0;0.03;l2;0.0001;64;0.8;0.9;1.00E-06;0.020505376;0.181132901;504;1.25
relu;(50, 50, 50);0;0.03;l1;1.00E-05;16;0.9;0.99;1.00E-06;0.020517116;0.180664066;506;0.4
relu;(50, 50, 50);0.1;0.01;l1;1.00E-05;32;0.9;0.999;1.00E-06;0.020518194;0.180621018;506;0.75
relu;(50, 50, 50);0;0.03;none;1.00E-05;32;0.8;0.999;1.00E-06;0.020518353;0.180614693;506;0.39
relu;(50, 50, 50);0.1;0.01;l2;1.00E-05;32;0.8;0.99;1.00E-08;0.020518424;0.180611848;506;0.55
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;16;0.8;0.999;1.00E-08;0.020519298;0.180576929;506;1.34
relu;(50, 50, 50);0;0.03;none;0.01;64;0.8;0.9;1.00E-06;0.020523806;0.180396926;504;0.41
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;16;0.9;0.9;1.00E-08;0.020536479;0.179890831;506;0.98
relu;(100, 100, 100, 50);0.1;0.01;none;0.01;32;0.8;0.999;1.00E-06;0.020536712;0.179881527;506;1.7
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;16;0.9;0.9;1.00E-08;0.020538688;0.179802631;506;0.96
relu;(50, 50, 50);0;0.03;l2;0.0001;32;0.8;0.999;1.00E-08;0.020541095;0.179706502;506;0.96
relu;(50, 50, 50);0;0.03;l1;0.0001;32;0.8;0.99;1.00E-08;0.020546006;0.179510392;506;0.4
relu;(100, 50, 25);0.1;0.01;none;0.0001;16;0.9;0.999;1.00E-06;0.020546971;0.179471825;506;0.8
relu;(100, 50, 25);0.1;0.01;l1;1.00E-05;16;0.9;0.9;1.00E-06;0.020548753;0.179400694;506;1.07
relu;(100, 50, 25);0;0.01;l2;0.0001;64;0.8;0.9;1.00E-06;0.020555493;0.179131519;504;0.34
relu;(100, 100, 100, 50);0;0.03;none;0.0001;32;0.9;0.9;1.00E-06;0.020557078;0.179068219;506;1.28
relu;(50, 50, 50);0.1;0.03;l2;1.00E-05;16;0.8;0.999;1.00E-08;0.020557835;0.179038007;506;0.81
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;32;0.9;0.99;1.00E-08;0.020559286;0.178980036;506;1.51
relu;(100, 50, 25);0;0.03;none;0.01;16;0.8;0.9;1.00E-06;0.020559993;0.178951838;506;0.27
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;32;0.8;0.9;1.00E-08;0.020561856;0.178877421;506;1.4
relu;(100, 50, 25);0;0.03;none;0.0001;32;0.8;0.99;1.00E-06;0.020562704;0.178843556;506;0.29
relu;(100, 50, 25);0;0.01;l1;1.00E-05;64;0.9;0.999;1.00E-08;0.02056601;0.178711554;504;0.92
relu;(50, 50, 50);0.1;0.01;l1;0.0001;32;0.9;0.9;1.00E-06;0.020566147;0.178706051;506;0.69
relu;(100, 50, 25);0.1;0.03;l2;1.00E-05;64;0.9;0.99;1.00E-08;0.020566189;0.178704385;504;0.9
relu;(50, 50, 50);0.3;0.03;l2;0.0001;64;0.9;0.9;1.00E-08;0.020568358;0.178617752;504;0.98
relu;(100, 100, 100, 50);0.1;0.01;none;0.01;64;0.9;0.9;1.00E-06;0.02056897;0.178593328;504;1.68
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;0.8;0.99;1.00E-08;0.020571263;0.178501774;506;1.34
relu;(100, 100, 100, 50);0;0.001;l1;0.0001;16;0.99;0.999;1.00E-08;0.020571315;0.178499673;506;1.06
relu;(100, 50, 25);0;0.01;l2;0.0001;64;0.99;0.9;1.00E-06;0.020572333;0.178459029;504;0.38
relu;(100, 50, 25);0;0.03;l2;0.0001;32;0.9;0.99;1.00E-06;0.020572554;0.178450189;506;0.47
relu;(100, 100, 100, 50);0;0.03;l1;0.0001;16;0.9;0.9;1.00E-06;0.020577393;0.178256961;506;1.02
relu;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;16;0.9;0.9;1.00E-06;0.020579328;0.178179687;506;0.6
relu;(100, 100, 100, 50);0.1;0.01;l1;0.0001;16;0.8;0.999;1.00E-06;0.020586544;0.177891525;506;1.75
relu;(100, 50, 25);0;0.01;none;1.00E-05;64;0.9;0.9;1.00E-08;0.02058689;0.17787772;504;0.74
relu;(100, 50, 25);0;0.01;l2;1.00E-05;64;0.8;0.9;1.00E-06;0.020587836;0.177839926;504;0.46
relu;(50, 50, 50);0.1;0.03;l2;0.0001;16;0.8;0.999;1.00E-08;0.020592717;0.177645018;506;0.63
relu;(100, 50, 25);0;0.03;l1;0.0001;64;0.9;0.999;1.00E-06;0.020592831;0.177640462;504;0.44
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;16;0.99;0.99;1.00E-06;0.020594348;0.177579869;506;1.14
relu;(100, 100, 100, 50);0.1;0.01;l2;0.0001;64;0.9;0.9;1.00E-08;0.02059437;0.177579017;504;1.81
relu;(50, 50, 50);0;0.01;l2;0.0001;32;0.99;0.9;1.00E-06;0.02059662;0.177489152;506;0.31
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;16;0.8;0.9;1.00E-08;0.020598249;0.177424102;506;0.88
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;64;0.9;0.99;1.00E-06;0.020600816;0.177321595;504;1.6
relu;(100, 50, 25);0;0.03;l1;0.0001;64;0.8;0.99;1.00E-08;0.020601683;0.177286941;504;0.44
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;16;0.99;0.99;1.00E-06;0.020604936;0.17715705;506;1.37
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;16;0.8;0.9;1.00E-06;0.020607105;0.177070419;506;1.11
relu;(50, 50, 50);0;0.01;l1;0.0001;16;0.99;0.99;1.00E-08;0.020607136;0.17706921;506;0.39
relu;(100, 50, 25);0;0.01;l1;0.0001;16;0.9;0.999;1.00E-06;0.020608175;0.177027692;506;0.3
relu;(100, 50, 25);0.1;0.01;l2;0.0001;64;0.8;0.99;1.00E-08;0.020609503;0.176974684;504;1.09
relu;(100, 50, 25);0.1;0.01;l2;0.0001;16;0.8;0.999;1.00E-06;0.020609793;0.176963094;506;0.71
relu;(100, 100, 100, 50);0;0.001;l1;0.0001;32;0.99;0.999;1.00E-08;0.020610114;0.176950277;506;2.1
relu;(50, 50, 50);0;0.001;l2;0.01;32;0.8;0.999;1.00E-06;0.020610124;0.176949864;506;0.45
relu;(50, 50, 50);0;0.03;none;1.00E-05;64;0.99;0.999;1.00E-08;0.020611367;0.176900255;504;0.45
relu;(100, 100, 100, 50);0.1;0.001;l1;0.0001;64;0.9;0.9;1.00E-06;0.020611408;0.176898582;504;2.09
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;16;0.8;0.99;1.00E-06;0.020612636;0.176849574;506;1.02
relu;(100, 50, 25);0;0.01;none;0.01;32;0.9;0.99;1.00E-06;0.020613422;0.176818178;506;0.77
relu;(100, 50, 25);0.1;0.03;l1;1.00E-05;32;0.8;0.9;1.00E-06;0.020614544;0.176773381;506;0.97
relu;(100, 100, 100, 50);0;0.03;l2;0.0001;32;0.99;0.999;1.00E-06;0.020616681;0.176688028;506;1.11
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;16;0.8;0.999;1.00E-08;0.020616973;0.176676347;506;1.24
relu;(100, 50, 25);0.1;0.01;l2;1.00E-05;16;0.8;0.9;1.00E-08;0.020625487;0.176336344;506;0.84
relu;(50, 50, 50);0.1;0.01;l1;1.00E-05;16;0.8;0.9;1.00E-08;0.02062818;0.176228806;506;0.71
relu;(50, 50, 50);0.1;0.01;l1;0.0001;32;0.8;0.99;1.00E-08;0.020628702;0.176207988;506;0.79
relu;(50, 50, 50);0.1;0.01;l1;1.00E-05;64;0.99;0.999;1.00E-08;0.020628777;0.176204987;504;0.88
relu;(50, 50, 50);0;0.01;l1;0.0001;32;0.99;0.99;1.00E-06;0.020630843;0.176122474;506;0.5
relu;(100, 50, 25);0.1;0.01;none;0.0001;64;0.9;0.99;1.00E-08;0.020631457;0.176097964;504;0.9
relu;(100, 100, 100, 50);0;0.03;l1;0.0001;32;0.8;0.99;1.00E-08;0.020633579;0.1760132;506;1.28
relu;(50, 50, 50);0;0.01;l1;1.00E-05;16;0.8;0.999;1.00E-06;0.020635265;0.175945898;506;0.41
relu;(50, 50, 50);0;0.01;l1;1.00E-05;16;0.9;0.9;1.00E-08;0.020636557;0.175894285;506;0.38
relu;(100, 50, 25);0;0.01;l1;1.00E-05;16;0.9;0.99;1.00E-06;0.020637329;0.175863457;506;0.83
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;16;0.99;0.999;1.00E-08;0.020639295;0.175784937;506;1.11
relu;(100, 50, 25);0.1;0.01;none;1.00E-05;32;0.8;0.999;1.00E-08;0.020641193;0.175709164;506;1.04
relu;(100, 100, 100, 50);0.1;0.01;none;1.00E-05;64;0.9;0.9;1.00E-08;0.020641317;0.175704203;504;1.68
relu;(50, 50, 50);0;0.01;none;0.0001;64;0.8;0.999;1.00E-08;0.020642213;0.175668434;504;0.36
relu;(100, 50, 25);0;0.01;none;1.00E-05;64;0.99;0.99;1.00E-08;0.020642245;0.17566716;504;0.67
relu;(50, 50, 50);0;0.03;l2;0.0001;32;0.9;0.99;1.00E-06;0.020644453;0.175578958;506;0.95
relu;(100, 100, 100, 50);0;0.03;none;1.00E-05;64;0.9;0.9;1.00E-06;0.020645808;0.175524847;504;1.18
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;64;0.8;0.999;1.00E-06;0.020648374;0.175422388;504;1.56
relu;(100, 50, 25);0.1;0.001;l2;0.0001;32;0.99;0.999;1.00E-08;0.020649169;0.175390657;506;0.98
relu;(100, 50, 25);0;0.03;none;0.0001;64;0.8;0.9;1.00E-08;0.020649633;0.175372124;504;0.39
relu;(50, 50, 50);0.1;0.01;l1;0.0001;32;0.8;0.999;1.00E-08;0.020653886;0.175202273;506;0.77
relu;(50, 50, 50);0;0.03;l1;0.0001;16;0.99;0.99;1.00E-08;0.020654247;0.175187865;506;0.37
relu;(50, 50, 50);0;0.03;l1;0.0001;16;0.9;0.99;1.00E-08;0.02065457;0.175174967;506;0.34
relu;(100, 100, 100, 50);0.1;0.01;none;0.0001;16;0.9;0.99;1.00E-08;0.020654673;0.175170847;506;1.4
relu;(50, 50, 50);0.1;0.03;none;1.00E-05;16;0.9;0.999;1.00E-08;0.020655668;0.1751311;506;0.69
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;16;0.99;0.999;1.00E-08;0.020659401;0.174982052;506;2.1
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;16;0.8;0.99;1.00E-06;0.020662119;0.174873506;506;1.42
relu;(100, 50, 25);0;0.01;none;1.00E-05;16;0.9;0.9;1.00E-06;0.020662371;0.174863422;506;0.53
relu;(100, 50, 25);0.1;0.01;none;0.01;64;0.8;0.999;1.00E-06;0.020663964;0.174799818;504;0.9
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;16;0.9;0.9;1.00E-08;0.020664147;0.174792522;506;1.32
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;16;0.99;0.999;1.00E-06;0.020667576;0.174655572;506;1.37
relu;(50, 50, 50);0.1;0.03;l2;1.00E-05;16;0.8;0.99;1.00E-06;0.020669665;0.174572129;506;0.74
relu;(100, 100, 100, 50);0.1;0.01;l1;0.0001;64;0.8;0.999;1.00E-08;0.020671526;0.174497826;504;2.33
relu;(50, 50, 50);0.1;0.01;l1;0.0001;16;0.8;0.9;1.00E-06;0.020671593;0.174495171;506;0.66
relu;(100, 100, 100, 50);0;0.03;l2;0.0001;32;0.9;0.9;1.00E-06;0.020678686;0.174211917;506;1.02
relu;(100, 50, 25);0;0.001;l2;1.00E-05;64;0.99;0.99;1.00E-06;0.020681645;0.174093731;504;0.98
relu;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;0.9;0.99;1.00E-08;0.020689474;0.173781072;506;1.46
relu;(100, 50, 25);0;0.001;none;0.0001;64;0.99;0.99;1.00E-06;0.020690388;0.173744576;504;1.74
relu;(50, 50, 50);0.1;0.01;none;0.01;32;0.9;0.99;1.00E-08;0.020692884;0.173644921;506;0.75
relu;(100, 100, 100, 50);0;0.03;l1;0.0001;32;0.8;0.9;1.00E-06;0.020693346;0.173626485;506;1.25
relu;(100, 50, 25);0;0.001;l1;0.0001;16;0.8;0.9;1.00E-08;0.020697889;0.173445028;506;0.59
relu;(50, 50, 50);0;0.03;l1;0.0001;64;0.9;0.999;1.00E-06;0.020700067;0.17335806;504;0.43
relu;(50, 50, 50);0;0.03;l1;1.00E-05;64;0.8;0.9;1.00E-06;0.020702325;0.173267913;504;0.49
relu;(50, 50, 50);0;0.03;l1;0.0001;16;0.9;0.9;1.00E-06;0.02070439;0.17318545;506;0.35
relu;(50, 50, 50);0.1;0.01;none;0.01;32;0.9;0.99;1.00E-06;0.02070763;0.173056063;506;0.72
relu;(100, 50, 25);0;0.01;l1;0.0001;64;0.99;0.99;1.00E-06;0.020708869;0.173006556;504;0.42
relu;(100, 50, 25);0.1;0.001;l2;0.0001;16;0.8;0.9;1.00E-08;0.020708989;0.173001776;506;0.77
relu;(100, 50, 25);0;0.01;none;0.01;64;0.8;0.999;1.00E-08;0.020709329;0.17298819;504;0.89
relu;(100, 50, 25);0;0.03;l2;0.0001;64;0.99;0.99;1.00E-06;0.020709531;0.172980136;504;0.44
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;16;0.9;0.9;1.00E-06;0.020710335;0.172948024;506;1.34
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;32;0.99;0.99;1.00E-06;0.02071181;0.172889133;506;1.29
relu;(100, 50, 25);0.1;0.01;none;0.01;64;0.99;0.999;1.00E-08;0.020712528;0.172860465;504;0.91
relu;(100, 50, 25);0;0.01;l2;0.0001;32;0.99;0.99;1.00E-08;0.020714291;0.172790051;506;0.3
relu;(50, 50, 50);0;0.03;none;0.0001;32;0.9;0.99;1.00E-08;0.020714879;0.172766571;506;0.41
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;32;0.8;0.99;1.00E-08;0.020716977;0.17268278;506;1.57
relu;(100, 100, 100, 50);0.1;0.01;l2;0.0001;16;0.9;0.999;1.00E-06;0.020718939;0.172604437;506;1.39
relu;(100, 50, 25);0;0.01;l2;0.0001;32;0.99;0.9;1.00E-08;0.020725591;0.172338792;506;0.33
relu;(100, 100, 100, 50);0;0.03;l2;0.0001;16;0.99;0.99;1.00E-06;0.020728191;0.172234965;506;0.92
relu;(100, 50, 25);0;0.03;l2;1.00E-05;32;0.99;0.99;1.00E-08;0.02073027;0.172151938;506;0.29
relu;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;64;0.9;0.999;1.00E-08;0.020734139;0.171997416;504;2.16
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;16;0.9;0.999;1.00E-06;0.020734233;0.171993661;506;1.17
relu;(100, 100, 100, 50);0;0.03;l2;0.0001;32;0.99;0.999;1.00E-08;0.020734485;0.171983611;506;1.06
relu;(100, 100, 100, 50);0;0.03;l1;0.0001;64;0.99;0.999;1.00E-06;0.020736326;0.171910093;504;1.66
relu;(100, 100, 100, 50);0;0.001;l2;0.01;64;0.9;0.999;1.00E-06;0.020736896;0.171887313;504;1.49
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;64;0.8;0.9;1.00E-08;0.020738038;0.171841719;504;1.67
relu;(100, 50, 25);0.1;0.03;none;0.01;64;0.8;0.999;1.00E-08;0.020741858;0.171689166;504;1
relu;(100, 50, 25);0.3;0.01;l2;0.0001;16;0.8;0.9;1.00E-06;0.020743029;0.171642417;506;0.36
relu;(100, 100, 100, 50);0.1;0.01;l2;1.00E-05;64;0.99;0.99;1.00E-06;0.020743556;0.171621365;504;1.74
relu;(50, 50, 50);0.1;0.03;l1;1.00E-05;16;0.8;0.9;1.00E-06;0.020743653;0.171617502;506;0.51
relu;(100, 50, 25);0.3;0.01;none;0.01;64;0.8;0.9;1.00E-06;0.020744177;0.171596553;504;0.51
relu;(100, 50, 25);0.1;0.01;none;1.00E-05;16;0.8;0.999;1.00E-06;0.020746207;0.171515517;506;0.97
relu;(50, 50, 50);0.1;0.01;l1;0.0001;64;0.9;0.9;1.00E-08;0.020746622;0.171498932;504;0.71
relu;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;16;0.8;0.9;1.00E-06;0.020747957;0.171445596;506;1.32
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;0.99;0.9;1.00E-08;0.02074917;0.171397184;504;1.46
relu;(50, 50, 50);0;0.03;l1;0.0001;32;0.8;0.999;1.00E-08;0.020751069;0.171321358;506;0.4
relu;(100, 50, 25);0.3;0.03;l2;0.0001;32;0.8;0.9;1.00E-06;0.020752792;0.171252549;506;0.96
relu;(100, 50, 25);0;0.01;l1;0.0001;64;0.8;0.99;1.00E-06;0.020754548;0.171182392;504;0.59
relu;(50, 50, 50);0;0.01;l1;0.0001;32;0.9;0.99;1.00E-06;0.020755751;0.17113435;506;0.38
relu;(100, 50, 25);0.1;0.03;l2;0.0001;16;0.9;0.9;1.00E-06;0.020760154;0.170958533;506;0.71
relu;(50, 50, 50);0;0.01;l1;0.0001;64;0.99;0.99;1.00E-08;0.020761554;0.170902627;504;0.44
relu;(100, 50, 25);0.1;0.01;none;0.01;64;0.9;0.9;1.00E-08;0.020763329;0.170831761;504;0.89
relu;(100, 50, 25);0.1;0.03;l2;0.0001;64;0.8;0.999;1.00E-06;0.020763541;0.170823268;504;1
relu;(50, 50, 50);0.1;0.03;l2;0.0001;16;0.9;0.9;1.00E-06;0.020765251;0.170754978;506;0.64
relu;(100, 100, 100, 50);0;0.01;l2;0.0001;16;0.9;0.9;1.00E-06;0.020765356;0.170750805;506;1.12
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;32;0.8;0.999;1.00E-06;0.020768172;0.170638327;506;1.46
relu;(50, 50, 50);0.1;0.01;l2;0.0001;32;0.9;0.999;1.00E-06;0.020768678;0.170618145;506;0.66
relu;(50, 50, 50);0.1;0.01;l1;0.0001;64;0.8;0.9;1.00E-06;0.020769596;0.17058148;504;0.72
relu;(100, 50, 25);0;0.001;l2;0.01;32;0.8;0.99;1.00E-06;0.020771848;0.170491548;506;0.72
relu;(50, 50, 50);0.3;0.01;l2;0.0001;64;0.8;0.99;1.00E-08;0.020773162;0.170439063;504;0.83
relu;(50, 50, 50);0;0.01;l1;0.0001;16;0.9;0.999;1.00E-08;0.020774822;0.170372779;506;0.35
relu;(100, 100, 100, 50);0;0.001;l1;0.0001;64;0.9;0.99;1.00E-08;0.020775734;0.170336373;504;1.47
relu;(100, 50, 25);0.1;0.01;l2;0.0001;16;0.9;0.99;1.00E-08;0.020777744;0.170256104;506;0.68
relu;(100, 50, 25);0;0.01;l1;0.0001;64;0.8;0.9;1.00E-06;0.020779172;0.170199053;504;0.45
relu;(100, 100, 100, 50);0.1;0.01;none;1.00E-05;32;0.9;0.9;1.00E-06;0.020780711;0.170137609;506;1.36
relu;(50, 50, 50);0;0.01;none;0.01;32;0.9;0.9;1.00E-08;0.020781969;0.170087383;506;0.35
relu;(50, 50, 50);0.1;0.03;l1;0.0001;64;0.8;0.999;1.00E-06;0.02078207;0.170083345;504;0.69
relu;(100, 100, 100, 50);0;0.01;l2;1.00E-05;16;0.99;0.999;1.00E-08;0.020783282;0.170034948;506;1.05
relu;(100, 100, 100, 50);0;0.01;none;0.01;16;0.8;0.9;1.00E-08;0.020784695;0.169978493;506;0.94
relu;(50, 50, 50);0.1;0.01;l1;0.0001;32;0.8;0.9;1.00E-08;0.020785008;0.169966014;506;0.67
relu;(50, 50, 50);0.1;0.03;l2;0.0001;16;0.9;0.99;1.00E-08;0.020786319;0.169913641;506;0.69
relu;(100, 100, 100, 50);0;0.03;l2;1.00E-05;64;0.9;0.9;1.00E-06;0.020788141;0.169840905;504;1.3
relu;(100, 50, 25);0;0.03;none;1.00E-05;16;0.9;0.999;1.00E-06;0.020791441;0.169709124;506;0.28
relu;(100, 50, 25);0;0.01;none;0.01;32;0.9;0.999;1.00E-08;0.020792059;0.169684435;506;0.74
relu;(50, 50, 50);0.1;0.01;l2;0.0001;64;0.9;0.9;1.00E-08;0.020796265;0.169516462;504;0.85
relu;(100, 50, 25);0;0.01;l1;0.0001;16;0.99;0.99;1.00E-06;0.020797104;0.169482976;506;0.37
relu;(100, 50, 25);0;0.03;none;0.01;16;0.9;0.999;1.00E-08;0.020799038;0.169405719;506;0.26
relu;(50, 50, 50);0;0.03;l1;0.0001;32;0.8;0.99;1.00E-06;0.02079921;0.169398857;506;0.4
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;64;0.9;0.999;1.00E-08;0.020801252;0.169317333;504;1.51
relu;(100, 100, 100, 50);0;0.01;none;1.00E-05;64;0.99;0.999;1.00E-06;0.020803226;0.169238491;504;1.53
relu;(50, 50, 50);0.1;0.001;none;0.01;16;0.8;0.999;1.00E-06;0.02080371;0.169219167;506;0.39
relu;(100, 100, 100, 50);0;0.03;none;0.01;16;0.9;0.9;1.00E-08;0.020804346;0.169193751;506;1.16
relu;(100, 100, 100, 50);0.1;0.03;none;0.0001;64;0.8;0.9;1.00E-08;0.02080487;0.169172818;504;1.79
relu;(100, 50, 25);0;0.03;l1;0.0001;32;0.9;0.99;1.00E-08;0.020807265;0.169077198;506;0.34
relu;(50, 50, 50);0;0.03;none;0.01;16;0.9;0.999;1.00E-06;0.020808094;0.169044097;506;0.41
relu;(100, 50, 25);0.1;0.01;l1;0.0001;16;0.8;0.99;1.00E-08;0.020809393;0.168992219;506;0.86
relu;(50, 50, 50);0;0.03;none;1.00E-05;64;0.8;0.999;1.00E-08;0.020810252;0.168957923;504;0.43
relu;(50, 50, 50);0;0.01;l1;0.0001;16;0.99;0.999;1.00E-08;0.02081082;0.168935245;506;0.39
relu;(100, 50, 25);0.1;0.01;l2;0.0001;32;0.9;0.9;1.00E-08;0.02081098;0.168928828;506;0.95
relu;(100, 50, 25);0;0.001;l2;0.01;16;0.9;0.999;1.00E-08;0.020814635;0.168782892;506;0.69
relu;(50, 50, 50);0.1;0.001;l1;1.00E-05;64;0.8;0.99;1.00E-06;0.020814947;0.168770401;504;0.54
relu;(100, 50, 25);0;0.01;none;0.01;64;0.9;0.9;1.00E-08;0.020815111;0.168763853;504;0.82
relu;(100, 50, 25);0.1;0.03;l2;0.0001;32;0.8;0.99;1.00E-08;0.020816616;0.168703755;506;0.8
relu;(50, 50, 50);0.3;0.01;l1;1.00E-05;64;0.9;0.9;1.00E-08;0.020816748;0.168698509;504;0.95
relu;(100, 50, 25);0;0.001;l2;0.0001;32;0.99;0.999;1.00E-06;0.020820606;0.168544417;506;0.9
relu;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;16;0.9;0.9;1.00E-08;0.020824983;0.168369628;506;1.46
relu;(100, 50, 25);0;0.01;none;0.01;32;0.99;0.999;1.00E-06;0.020826484;0.168309692;506;0.74
relu;(100, 50, 25);0;0.03;l2;1.00E-05;16;0.8;0.999;1.00E-08;0.020829164;0.168202666;506;0.29
relu;(100, 50, 25);0;0.03;none;0.0001;32;0.9;0.9;1.00E-08;0.02083392;0.168012729;506;0.29
relu;(100, 50, 25);0;0.03;l1;1.00E-05;32;0.99;0.99;1.00E-08;0.020835324;0.167956689;506;0.33
relu;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;16;0.9;0.999;1.00E-06;0.020836925;0.167892744;506;1.35
relu;(100, 50, 25);0.1;0.01;l2;0.0001;32;0.9;0.9;1.00E-06;0.02083767;0.167862989;506;0.78
relu;(100, 100, 100, 50);0.1;0.03;l1;0.0001;32;0.8;0.99;1.00E-08;0.020837924;0.167852844;506;1.47
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;64;0.9;0.9;1.00E-08;0.020838648;0.167823929;504;1.66
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;64;0.99;0.999;1.00E-08;0.020838679;0.167822688;504;1.51
relu;(100, 50, 25);0.1;0.01;none;1.00E-05;32;0.8;0.9;1.00E-06;0.020838861;0.16781545;506;1.06
relu;(100, 100, 100, 50);0;0.01;l1;0.0001;32;0.9;0.9;1.00E-06;0.020841974;0.167691134;506;1.53
relu;(50, 50, 50);0;0.01;none;0.01;16;0.99;0.999;1.00E-08;0.020843219;0.167641383;506;0.39
relu;(100, 50, 25);0;0.001;l2;0.01;32;0.9;0.99;1.00E-06;0.020844402;0.167594169;506;0.93
relu;(100, 50, 25);0.1;0.001;l2;1.00E-05;16;0.99;0.99;1.00E-08;0.020845777;0.167539235;506;0.8
relu;(50, 50, 50);0.1;0.001;l2;0.0001;32;0.99;0.99;1.00E-06;0.020846091;0.167526693;506;0.4
relu;(50, 50, 50);0.1;0.01;l1;1.00E-05;64;0.9;0.99;1.00E-06;0.020846622;0.167505518;504;0.77
relu;(100, 50, 25);0;0.01;none;1.00E-05;16;0.99;0.999;1.00E-08;0.020849383;0.167395241;506;0.63
relu;(100, 50, 25);0.1;0.03;none;0.0001;32;0.8;0.999;1.00E-06;0.020849977;0.167371512;506;0.89
relu;(100, 100, 100, 50);0;0.03;l2;0.0001;16;0.9;0.9;1.00E-06;0.020849995;0.167370797;506;0.99
